# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=5, std=1.5)
job_id,repair_type,repair_time_hours,priority,scheduled
J819,Brake inspection,3,5,
J820,Suspension noise diagnosis,1,4,
J821,Spark plug replacement,3,2,
J822,Brake inspection,2,6,
J823,Tire replacement,3,1,
J824,Suspension noise diagnosis,2,4,
J825,Wheel alignment,2,6,
J826,Battery replacement,3,5,
J827,Alternator inspection,2,6,
J828,Check engine light diagnosis,4,6,
J829,Tire pressure sensor reset,4,4,
J830,Transmission inspection,2,3,
J831,Oil change,3,5,
J832,Check engine light diagnosis,2,3,
J833,Alternator inspection,1,6,
J834,Spark plug replacement,2,5,
J835,Battery replacement,2,5,
J836,Tire pressure sensor reset,2,5,
J837,Engine diagnostic scan,3,4,
J838,Brake pad replacement,3,7,
J839,ABS warning light diagnosis,1,6,
J840,Tire pressure sensor reset,3,6,
J841,ABS warning light diagnosis,1,7,TRUE
J842,Tire pressure sensor reset,3,6,
J843,Check engine light diagnosis,2,4,
J844,Wheel alignment,4,5,
J845,Spark plug replacement,2,9,
J846,Brake pad replacement,3,5,
J847,Spark plug replacement,4,8,
J848,Tire replacement,2,5,
J849,Alternator inspection,2,7,
J850,Suspension noise diagnosis,2,4,
J851,Coolant system service,4,1,
J852,Suspension noise diagnosis,2,6,
J853,Tire pressure sensor reset,2,5,
J854,ABS warning light diagnosis,1,6,
J855,Alternator inspection,2,7,
J856,Spark plug replacement,3,6,
J857,Transmission inspection,2,4,
J858,Brake inspection,1,5,
J859,Wheel alignment,3,7,
J860,Spark plug replacement,3,4,
J861,Check engine light diagnosis,3,4,
J862,Brake inspection,2,5,
J863,Transmission inspection,1,8,True
J864,Tire replacement,2,7,
J865,Tire replacement,3,5,
J866,Suspension noise diagnosis,4,9,
J867,Suspension noise diagnosis,2,4,
J868,Wheel alignment,2,6,
J869,Spark plug replacement,2,7,
J870,Transmission inspection,4,6,
J871,Check engine light diagnosis,3,2,
J872,Wheel alignment,1,3,
J873,Oil change,4,7,
J874,ABS warning light diagnosis,2,7,
J875,Tire replacement,2,7,
J876,Tire pressure sensor reset,3,5,
J877,Battery replacement,2,6,
J878,Coolant system service,3,6,
J879,Brake inspection,4,4,
J880,Tire pressure sensor reset,3,4,
J881,Oil change,3,5,
J882,Alternator inspection,3,4,
J883,Oil change,3,4,
J884,Alternator inspection,3,5,
J885,Battery replacement,2,8,
J886,Brake inspection,1,4,
J887,ABS warning light diagnosis,2,3,
J888,Wheel alignment,1,4,
J889,ABS warning light diagnosis,1,5,
J890,Suspension noise diagnosis,4,3,
J891,Alternator inspection,4,7,
J892,Oil change,4,3,
J893,Oil change,2,5,
J894,Transmission inspection,3,5,
J895,Tire pressure sensor reset,3,3,
J896,Tire pressure sensor reset,3,7,
J897,Brake inspection,2,3,
J898,Brake pad replacement,2,4,
J899,ABS warning light diagnosis,2,7,
J900,Coolant system service,3,6,
J901,Battery replacement,4,6,
J902,Engine diagnostic scan,3,5,
J903,Wheel alignment,1,2,
J904,Check engine light diagnosis,3,4,
J905,Spark plug replacement,3,7,
J906,Brake pad replacement,2,5,
J907,Brake pad replacement,2,6,
J908,Wheel alignment,1,3,
J909,Alternator inspection,2,3,
J910,Wheel alignment,3,6,
J911,Alternator inspection,4,2,
J912,Check engine light diagnosis,3,6,
J913,Tire replacement,4,4,
J914,Transmission inspection,2,7,
J915,Battery replacement,2,5,
J916,Check engine light diagnosis,3,4,
J917,Alternator inspection,3,3,
J918,Oil change,2,4,
J919,Suspension noise diagnosis,4,7,
J920,Battery replacement,2,6,
J921,Brake inspection,2,5,
J922,Alternator inspection,4,7,
J923,Engine diagnostic scan,1,3,
J924,Engine diagnostic scan,2,6,
J925,Battery replacement,3,5,
J926,Coolant system service,3,7,
J927,Check engine light diagnosis,2,1,
J928,ABS warning light diagnosis,2,6,
J929,ABS warning light diagnosis,2,5,
J930,Coolant system service,1,5,
J931,Tire replacement,3,6,
J932,Engine diagnostic scan,1,4,
J933,Wheel alignment,3,4,
J934,Tire replacement,2,5,
J935,Tire replacement,2,4,
J936,Check engine light diagnosis,3,4,
J937,Brake pad replacement,1,5,
J938,Brake inspection,4,4,
J939,Oil change,2,5,
J940,Brake pad replacement,1,4,
J941,Tire pressure sensor reset,3,5,
J942,Suspension noise diagnosis,2,3,
J943,Brake inspection,1,5,
J944,Check engine light diagnosis,3,8,
J945,Brake inspection,2,6,
J946,Tire pressure sensor reset,3,2,
J947,Tire pressure sensor reset,1,4,
J948,ABS warning light diagnosis,2,5,
J949,Brake inspection,2,8,
J950,ABS warning light diagnosis,3,2,
J951,Suspension noise diagnosis,4,5,
J952,Engine diagnostic scan,4,5,
J953,Engine diagnostic scan,2,4,
J954,ABS warning light diagnosis,2,6,
J955,Brake inspection,4,2,
J956,Transmission inspection,1,2,
J957,ABS warning light diagnosis,3,4,
J958,Alternator inspection,2,5,
J959,Coolant system service,2,5,
J960,Spark plug replacement,3,5,
J961,Suspension noise diagnosis,3,6,
J962,Battery replacement,3,4,
J963,Oil change,3,6,
J964,Suspension noise diagnosis,2,4,
J965,ABS warning light diagnosis,2,4,
J966,Coolant system service,2,2,
J967,Transmission inspection,2,6,
J968,Oil change,3,5,
J969,Engine diagnostic scan,3,6,
J970,Wheel alignment,4,4,
J971,Alternator inspection,2,7,
J972,Transmission inspection,3,5,
J973,Transmission inspection,3,4,
J974,Transmission inspection,3,3,
J975,Transmission inspection,3,5,
J976,Engine diagnostic scan,2,5,
J977,Oil change,2,5,
J978,Alternator inspection,3,8,
J979,Alternator inspection,3,2,
J980,Brake inspection,4,3,
J981,Wheel alignment,3,4,
J982,Suspension noise diagnosis,2,6,
J983,ABS warning light diagnosis,4,4,
J984,Brake inspection,3,5,
J985,Tire replacement,3,7,
J986,Brake pad replacement,3,5,
J987,Battery replacement,3,3,
J988,Brake pad replacement,3,5,
J989,Spark plug replacement,3,6,
J990,Alternator inspection,2,4,
J991,Brake inspection,3,5,
J992,Engine diagnostic scan,1,6,
J993,Alternator inspection,2,3,
J994,ABS warning light diagnosis,1,4,
J995,Alternator inspection,1,6,
J996,Suspension noise diagnosis,3,6,
J997,ABS warning light diagnosis,3,4,
J998,ABS warning light diagnosis,1,4,
J999,Tire pressure sensor reset,4,4,
J1000,Tire replacement,2,5,
J1001,Engine diagnostic scan,4,5,
J1002,Engine diagnostic scan,2,6,
J1003,Tire pressure sensor reset,2,5,
J1004,Engine diagnostic scan,2,6,
J1005,ABS warning light diagnosis,3,5,
J1006,Wheel alignment,3,4,
J1007,Alternator inspection,4,6,
J1008,Oil change,2,6,
J1009,Oil change,2,3,
J1010,ABS warning light diagnosis,3,4,
J1011,Tire replacement,4,8,
J1012,Spark plug replacement,4,5,
J1013,Coolant system service,1,4,
J1014,Oil change,4,2,
J1015,Battery replacement,3,3,
J1016,Spark plug replacement,3,5,
J1017,Oil change,3,6,
J1018,Tire pressure sensor reset,4,2,
J1019,Suspension noise diagnosis,3,4,
J1020,Tire pressure sensor reset,3,8,
J1021,Tire pressure sensor reset,3,4,
J1022,Coolant system service,3,6,
J1023,Wheel alignment,3,6,
J1024,Spark plug replacement,4,5,
J1025,Alternator inspection,2,6,
J1026,Brake pad replacement,1,7,
J1027,Tire replacement,3,6,
J1028,Brake inspection,1,6,
J1029,Brake inspection,4,5,
J1030,Engine diagnostic scan,2,5,
J1031,ABS warning light diagnosis,4,5,
J1032,ABS warning light diagnosis,3,5,
J1033,Brake pad replacement,1,5,
J1034,Engine diagnostic scan,2,5,
J1035,Tire replacement,3,7,
J1036,Oil change,4,5,
J1037,Engine diagnostic scan,2,4,
J1038,Wheel alignment,1,4,
J1039,Brake inspection,4,5,
J1040,Tire pressure sensor reset,2,4,
J1041,Tire pressure sensor reset,3,5,
J1042,Brake inspection,4,6,
J1043,Spark plug replacement,3,5,
J1044,Tire replacement,1,5,
J1045,ABS warning light diagnosis,4,3,
J1046,Tire pressure sensor reset,2,5,
J1047,Battery replacement,1,5,
J1048,Suspension noise diagnosis,4,5,
J1049,Check engine light diagnosis,1,5,
J1050,ABS warning light diagnosis,3,4,
J1051,Suspension noise diagnosis,2,5,
J1052,Battery replacement,2,5,
J1053,Transmission inspection,1,2,
J1054,Tire replacement,3,5,
J1055,Spark plug replacement,2,6,
J1056,Transmission inspection,4,7,
J1057,Engine diagnostic scan,3,7,
J1058,Brake pad replacement,2,4,
J1059,Alternator inspection,3,7,
J1060,Wheel alignment,4,6,
J1061,ABS warning light diagnosis,3,5,
J1062,Transmission inspection,3,6,
J1063,Spark plug replacement,3,7,
J1064,Suspension noise diagnosis,3,7,
J1065,Battery replacement,3,4,
J1066,Oil change,2,7,
J1067,Oil change,2,4,
J1068,Brake inspection,2,4,
J1069,Tire pressure sensor reset,3,6,
J1070,Tire pressure sensor reset,1,5,
J1071,Battery replacement,4,4,
J1072,Battery replacement,3,6,
J1073,ABS warning light diagnosis,1,6,
J1074,Wheel alignment,3,3,
J1075,Spark plug replacement,4,1,
J1076,Tire pressure sensor reset,3,5,
J1077,Engine diagnostic scan,1,4,
J1078,Brake inspection,3,5,
J1079,Brake pad replacement,2,1,
J1080,Oil change,1,7,
J1081,Oil change,2,8,
J1082,Check engine light diagnosis,3,6,
J1083,Tire pressure sensor reset,2,5,
J1084,Oil change,1,4,
J1085,Oil change,4,4,
J1086,Check engine light diagnosis,2,6,
J1087,Coolant system service,3,5,
J1088,ABS warning light diagnosis,3,4,
J1089,Tire replacement,3,2,
J1090,Spark plug replacement,1,3,
J1091,Wheel alignment,2,8,
J1092,Coolant system service,3,2,
J1093,Oil change,2,4,
J1094,Suspension noise diagnosis,2,4,
J1095,Wheel alignment,4,5,
J1096,Battery replacement,1,6,
J1097,Suspension noise diagnosis,2,4,
J1098,ABS warning light diagnosis,4,3,
J1099,Wheel alignment,1,4,
J1100,Suspension noise diagnosis,2,7,
J1101,Transmission inspection,3,6,
J1102,Alternator inspection,1,2,
J1103,Tire pressure sensor reset,2,6,
J1104,Brake inspection,3,3,
J1105,Spark plug replacement,2,6,
J1106,Alternator inspection,1,4,
J1107,Engine diagnostic scan,2,6,
J1108,Wheel alignment,2,4,
J1109,Alternator inspection,1,4,
J1110,Transmission inspection,3,4,
J1111,Brake inspection,2,7,
J1112,Spark plug replacement,1,5,
J1113,Brake inspection,2,6,
J1114,Spark plug replacement,3,4,
J1115,Check engine light diagnosis,4,3,
J1116,Coolant system service,3,7,
J1117,Wheel alignment,2,5,
J1118,Battery replacement,1,4,
J1119,Wheel alignment,2,6,
J1120,Brake pad replacement,2,5,
J1121,Tire pressure sensor reset,2,5,
J1122,Engine diagnostic scan,2,6,
J1123,Tire replacement,3,6,
J1124,Brake inspection,3,7,
J1125,Spark plug replacement,3,6,
J1126,Check engine light diagnosis,3,6,
J1127,Brake pad replacement,4,5,
J1128,Transmission inspection,4,6,
J1129,Tire replacement,1,5,
J1130,Brake pad replacement,2,5,
J1131,Engine diagnostic scan,4,4,
J1132,Suspension noise diagnosis,2,5,
J1133,Check engine light diagnosis,2,3,
J1134,Check engine light diagnosis,1,5,
J1135,Transmission inspection,1,6,
J1136,Transmission inspection,3,4,
J1137,Engine diagnostic scan,2,5,
J1138,Tire pressure sensor reset,2,8,
J1139,Coolant system service,3,5,
J1140,Brake pad replacement,2,5,
J1141,Coolant system service,1,7,
J1142,Suspension noise diagnosis,4,4,
J1143,Tire pressure sensor reset,3,9,
J1144,Battery replacement,1,5,
J1145,Suspension noise diagnosis,1,8,True
J1146,Suspension noise diagnosis,1,5,
J1147,Brake pad replacement,1,4,
J1148,Brake pad replacement,2,5,
J1149,Spark plug replacement,1,3,
J1150,Tire replacement,3,4,
J1151,Check engine light diagnosis,3,6,
J1152,Coolant system service,2,4,
J1153,Battery replacement,1,6,
J1154,Tire pressure sensor reset,3,6,
J1155,Transmission inspection,3,6,
J1156,Engine diagnostic scan,3,6,
J1157,Wheel alignment,1,8,True
J1158,Transmission inspection,2,7,
J1159,Spark plug replacement,2,6,
J1160,Suspension noise diagnosis,2,4,
J1161,ABS warning light diagnosis,2,4,
J1162,Brake inspection,2,4,
J1163,Battery replacement,1,6,
J1164,ABS warning light diagnosis,3,4,
J1165,Battery replacement,1,7,
J1166,Wheel alignment,2,4,
J1167,Suspension noise diagnosis,3,3,
J1168,Spark plug replacement,2,7,
J1169,Tire pressure sensor reset,2,7,
J1170,Coolant system service,2,4,
J1171,Oil change,1,5,
J1172,Suspension noise diagnosis,2,6,
J1173,ABS warning light diagnosis,1,5,
J1174,Tire replacement,3,3,
J1175,Wheel alignment,2,4,
J1176,Transmission inspection,2,4,
J1177,ABS warning light diagnosis,1,5,
J1178,Transmission inspection,2,5,
J1179,Brake pad replacement,2,4,
J1180,Transmission inspection,2,6,
J1181,Oil change,3,5,
J1182,Tire pressure sensor reset,3,6,
J1183,Battery replacement,1,5,
J1184,Oil change,3,7,
J1185,Check engine light diagnosis,4,6,
J1186,Wheel alignment,1,5,
J1187,Suspension noise diagnosis,1,7,
J1188,Brake inspection,4,5,
J1189,Oil change,2,5,
J1190,Spark plug replacement,2,3,
J1191,Wheel alignment,2,7,
J1192,Wheel alignment,3,6,
J1193,Suspension noise diagnosis,1,4,
J1194,Alternator inspection,1,5,
J1195,Suspension noise diagnosis,2,4,
J1196,Brake inspection,3,5,
J1197,Alternator inspection,3,4,
J1198,Battery replacement,3,5,
J1199,Battery replacement,3,5,
J1200,Oil change,3,8,
J1201,Wheel alignment,1,2,
J1202,Check engine light diagnosis,1,4,
J1203,Spark plug replacement,2,5,
J1204,Spark plug replacement,2,3,
J1205,Check engine light diagnosis,3,3,
J1206,Suspension noise diagnosis,3,7,
J1207,Tire pressure sensor reset,3,4,
J1208,Wheel alignment,3,8,
J1209,Engine diagnostic scan,3,6,
J1210,ABS warning light diagnosis,4,7,
J1211,Alternator inspection,2,8,
J1212,Oil change,3,6,
J1213,Wheel alignment,1,5,
J1214,Transmission inspection,1,4,
J1215,Tire replacement,3,6,
J1216,ABS warning light diagnosis,2,2,
J1217,Brake inspection,2,6,
J1218,Engine diagnostic scan,2,7,
J1219,Spark plug replacement,2,6,
J1220,Wheel alignment,4,4,
J1221,Check engine light diagnosis,3,5,
J1222,Tire replacement,1,4,
J1223,Tire replacement,2,6,
J1224,Brake inspection,2,4,
J1225,Tire replacement,3,5,
J1226,ABS warning light diagnosis,2,4,
J1227,ABS warning light diagnosis,2,6,
J1228,Suspension noise diagnosis,3,3,
J1229,Suspension noise diagnosis,1,6,
J1230,ABS warning light diagnosis,3,4,
J1231,ABS warning light diagnosis,3,6,
J1232,Check engine light diagnosis,3,3,
J1233,Battery replacement,2,3,
J1234,Transmission inspection,1,4,
J1235,Brake inspection,2,4,
J1236,Tire replacement,3,5,
J1237,Transmission inspection,2,6,
J1238,Check engine light diagnosis,4,5,
J1239,Wheel alignment,3,7,
J1240,Engine diagnostic scan,2,2,
J1241,Tire pressure sensor reset,3,6,
J1242,Tire replacement,3,6,
J1243,Check engine light diagnosis,2,6,
J1244,Brake pad replacement,2,9,
J1245,Oil change,3,6,
J1246,Suspension noise diagnosis,1,4,
J1247,Battery replacement,4,7,
J1248,Coolant system service,2,5,
J1249,Battery replacement,4,5,
J1250,Oil change,2,3,
J1251,Brake pad replacement,3,6,
J1252,Brake pad replacement,1,5,
J1253,Transmission inspection,3,3,
J1254,Brake inspection,2,5,
J1255,Engine diagnostic scan,4,7,
J1256,Battery replacement,4,7,
J1257,Spark plug replacement,2,6,
J1258,Suspension noise diagnosis,4,5,
J1259,Brake pad replacement,2,4,
J1260,Engine diagnostic scan,1,3,
J1261,Check engine light diagnosis,2,5,
J1262,Battery replacement,2,2,
J1263,Tire replacement,1,4,
J1264,Transmission inspection,1,7,
J1265,Spark plug replacement,1,5,
J1266,Tire pressure sensor reset,2,5,
J1267,Brake inspection,2,8,
J1268,Wheel alignment,3,3,
J1269,Tire replacement,2,6,
J1270,Battery replacement,3,6,
J1271,Tire replacement,3,3,
J1272,Battery replacement,3,8,
J1273,Engine diagnostic scan,2,7,
J1274,Battery replacement,3,2,
J1275,Tire pressure sensor reset,3,7,
J1276,Brake inspection,1,4,
J1277,ABS warning light diagnosis,4,4,
J1278,Brake inspection,2,3,
J1279,Engine diagnostic scan,1,6,
J1280,Transmission inspection,2,7,
J1281,Coolant system service,3,4,
J1282,Battery replacement,4,8,
J1283,Check engine light diagnosis,3,6,
J1284,Check engine light diagnosis,2,5,
J1285,ABS warning light diagnosis,2,4,
J1286,Tire replacement,3,2,
J1287,Wheel alignment,3,4,
J1288,Brake inspection,3,5,
J1289,Coolant system service,4,3,
J1290,Check engine light diagnosis,3,5,
J1291,Engine diagnostic scan,4,6,
J1292,Oil change,4,6,
J1293,Brake pad replacement,3,5,
J1294,Transmission inspection,4,7,
J1295,Alternator inspection,1,5,
J1296,Brake inspection,1,6,
J1297,Brake pad replacement,1,5,
J1298,Check engine light diagnosis,3,6,
J1299,Suspension noise diagnosis,2,5,
J1300,Tire pressure sensor reset,2,6,
J1301,Spark plug replacement,2,4,
J1302,Coolant system service,2,2,
J1303,Spark plug replacement,3,3,
J1304,Check engine light diagnosis,2,1,
J1305,Brake inspection,2,6,
J1306,Tire replacement,2,5,
J1307,Tire replacement,2,5,
J1308,Oil change,2,5,
J1309,Engine diagnostic scan,1,6,
J1310,Brake inspection,4,5,
J1311,Wheel alignment,2,3,
J1312,Transmission inspection,2,2,
J1313,Brake pad replacement,2,3,
J1314,Suspension noise diagnosis,2,7,
J1315,ABS warning light diagnosis,3,3,
J1316,Spark plug replacement,3,3,
J1317,Battery replacement,3,3,
J1318,ABS warning light diagnosis,3,6,
J1319,Coolant system service,3,5,
J1320,Transmission inspection,3,7,
J1321,ABS warning light diagnosis,1,5,
J1322,Oil change,3,5,
J1323,Check engine light diagnosis,1,4,
J1324,Suspension noise diagnosis,4,6,
J1325,Spark plug replacement,4,5,
J1326,Brake pad replacement,3,5,
J1327,Coolant system service,2,5,
J1328,Coolant system service,2,3,
J1329,Oil change,3,5,
J1330,ABS warning light diagnosis,1,4,
J1331,Tire pressure sensor reset,3,3,
J1332,Engine diagnostic scan,3,7,
J1333,Oil change,2,8,
J1334,Tire replacement,1,5,
J1335,Suspension noise diagnosis,3,5,
J1336,Brake pad replacement,1,7,
J1337,Engine diagnostic scan,1,9,True
J1338,ABS warning light diagnosis,2,5,
J1339,Engine diagnostic scan,4,4,
J1340,Oil change,2,7,
J1341,Alternator inspection,3,7,
J1342,Tire pressure sensor reset,4,5,
J1343,Brake pad replacement,1,3,
J1344,Spark plug replacement,3,4,
J1345,Check engine light diagnosis,2,1,
J1346,Alternator inspection,2,6,
J1347,Wheel alignment,2,6,
J1348,Engine diagnostic scan,2,4,
J1349,Alternator inspection,4,6,
J1350,Transmission inspection,2,3,
J1351,Brake pad replacement,3,4,
J1352,Engine diagnostic scan,4,5,
J1353,Transmission inspection,3,4,
J1354,Alternator inspection,2,8,
J1355,ABS warning light diagnosis,2,3,
J1356,Transmission inspection,2,4,
J1357,Spark plug replacement,3,4,
J1358,Wheel alignment,2,3,
J1359,Spark plug replacement,1,5,
J1360,Transmission inspection,2,3,
J1361,Battery replacement,3,4,
J1362,Oil change,2,6,
J1363,Spark plug replacement,3,6,
J1364,Transmission inspection,3,6,
J1365,Coolant system service,1,5,
J1366,Coolant system service,4,3,
J1367,Tire pressure sensor reset,4,4,
J1368,ABS warning light diagnosis,3,3,
J1369,Battery replacement,1,4,
J1370,Oil change,2,7,
J1371,Transmission inspection,3,4,
J1372,ABS warning light diagnosis,3,3,
J1373,Battery replacement,3,4,
J1374,Brake pad replacement,1,5,
J1375,Suspension noise diagnosis,2,2,
J1376,Tire pressure sensor reset,3,5,
J1377,Alternator inspection,2,8,
J1378,Suspension noise diagnosis,1,4,
J1379,Check engine light diagnosis,3,6,
J1380,Wheel alignment,1,6,
J1381,Brake pad replacement,3,7,
J1382,Tire pressure sensor reset,2,5,
J1383,Brake inspection,4,2,
J1384,Wheel alignment,2,4,
J1385,Spark plug replacement,1,4,
J1386,Transmission inspection,3,5,
J1387,ABS warning light diagnosis,3,5,
J1388,Alternator inspection,4,7,
J1389,Tire replacement,3,7,
J1390,Transmission inspection,3,6,
J1391,Tire replacement,2,1,
J1392,Tire replacement,3,3,
J1393,Brake inspection,3,8,
J1394,Brake inspection,2,6,
J1395,Alternator inspection,2,4,
J1396,Battery replacement,3,5,
J1397,Transmission inspection,4,7,
J1398,Oil change,2,3,
J1399,Battery replacement,2,4,
J1400,Tire pressure sensor reset,3,6,
J1401,Check engine light diagnosis,2,7,
J1402,ABS warning light diagnosis,3,4,
J1403,Engine diagnostic scan,3,3,
J1404,Spark plug replacement,4,3,
J1405,Battery replacement,3,6,
J1406,Brake inspection,2,3,
J1407,Oil change,4,3,
J1408,Check engine light diagnosis,4,4,
J1409,Coolant system service,3,5,
J1410,Check engine light diagnosis,4,5,
J1411,Brake inspection,2,6,
J1412,Tire replacement,2,5,
J1413,Coolant system service,2,5,
J1414,Oil change,3,4,
J1415,Oil change,1,3,
J1416,Tire replacement,3,7,
J1417,Suspension noise diagnosis,2,5,
J1418,Spark plug replacement,4,5,
J1419,Tire replacement,2,4,
J1420,Check engine light diagnosis,3,7,
J1421,Brake inspection,2,8,
J1422,Coolant system service,3,6,
J1423,Engine diagnostic scan,2,3,
J1424,ABS warning light diagnosis,2,6,
J1425,Tire pressure sensor reset,3,5,
J1426,Battery replacement,2,5,
J1427,Wheel alignment,3,5,
J1428,Brake pad replacement,1,6,
J1429,Tire replacement,3,4,
J1430,Brake pad replacement,4,6,
J1431,Transmission inspection,3,4,
J1432,Engine diagnostic scan,3,5,
J1433,Alternator inspection,3,5,
J1434,Check engine light diagnosis,3,5,
J1435,Battery replacement,3,3,
J1436,Spark plug replacement,3,6,
J1437,Wheel alignment,4,5,
J1438,Spark plug replacement,4,5,
J1439,Brake inspection,1,6,
J1440,Brake inspection,2,8,
J1441,Engine diagnostic scan,1,7,
J1442,Tire pressure sensor reset,3,4,
J1443,Oil change,3,4,
J1444,Tire replacement,4,4,
J1445,Engine diagnostic scan,4,4,
J1446,Engine diagnostic scan,3,6,
J1447,Engine diagnostic scan,1,5,
J1448,Wheel alignment,3,7,
J1449,ABS warning light diagnosis,2,5,
J1450,Brake inspection,3,5,
J1451,ABS warning light diagnosis,2,3,
J1452,ABS warning light diagnosis,1,5,
J1453,Suspension noise diagnosis,2,7,
J1454,Suspension noise diagnosis,2,6,
J1455,Battery replacement,2,7,
J1456,ABS warning light diagnosis,1,4,
J1457,Brake pad replacement,3,8,
J1458,Coolant system service,4,6,
J1459,Check engine light diagnosis,2,6,
J1460,Tire pressure sensor reset,2,3,
J1461,Brake pad replacement,2,5,
J1462,Brake pad replacement,4,5,
J1463,Battery replacement,4,3,
J1464,Coolant system service,2,6,
J1465,Check engine light diagnosis,1,3,
J1466,Engine diagnostic scan,2,6,
J1467,Battery replacement,1,6,
J1468,Engine diagnostic scan,2,2,
J1469,Brake pad replacement,2,6,
J1470,Brake pad replacement,1,5,
J1471,Brake pad replacement,3,6,
J1472,Oil change,2,5,
J1473,Tire pressure sensor reset,3,6,
J1474,Transmission inspection,1,4,
J1475,Suspension noise diagnosis,3,4,
J1476,ABS warning light diagnosis,2,5,
J1477,Battery replacement,2,5,
J1478,Oil change,1,7,
J1479,Oil change,2,6,
J1480,Alternator inspection,1,7,
J1481,Alternator inspection,3,5,
J1482,Transmission inspection,3,2,
J1483,Tire pressure sensor reset,4,5,
J1484,Battery replacement,3,5,
J1485,Suspension noise diagnosis,3,7,
J1486,Battery replacement,2,4,
J1487,Engine diagnostic scan,2,9,
J1488,Tire pressure sensor reset,2,4,
J1489,Alternator inspection,1,5,
J1490,Coolant system service,3,6,
J1491,ABS warning light diagnosis,2,4,
J1492,Brake pad replacement,2,6,
J1493,ABS warning light diagnosis,2,6,
J1494,Alternator inspection,2,4,
J1495,Brake pad replacement,4,6,
J1496,Wheel alignment,3,5,
J1497,Spark plug replacement,1,9,True
J1498,Oil change,3,3,
J1499,Alternator inspection,3,6,
J1500,ABS warning light diagnosis,3,1,
J1501,Coolant system service,2,6,
J1502,Tire replacement,2,5,
J1503,ABS warning light diagnosis,2,6,
J1504,Spark plug replacement,1,5,
J1505,Brake inspection,3,4,
J1506,Battery replacement,1,5,
J1507,Alternator inspection,1,6,
J1508,Brake pad replacement,4,8,
J1509,Wheel alignment,1,2,
J1510,Spark plug replacement,2,4,
J1511,Check engine light diagnosis,3,1,
J1512,ABS warning light diagnosis,2,7,
J1513,ABS warning light diagnosis,2,6,
J1514,Wheel alignment,4,3,
J1515,Engine diagnostic scan,3,1,
J1516,Tire pressure sensor reset,3,5,
J1517,Coolant system service,1,7,
J1518,Spark plug replacement,1,4,
J1519,Engine diagnostic scan,3,4,
J1520,Brake inspection,3,3,
J1521,Brake pad replacement,4,5,
J1522,Oil change,3,5,
J1523,Oil change,3,3,
J1524,Wheel alignment,2,6,
J1525,Tire replacement,1,6,
J1526,Suspension noise diagnosis,2,5,
J1527,Coolant system service,4,6,
J1528,Tire pressure sensor reset,2,5,
J1529,Oil change,3,6,
J1530,Spark plug replacement,4,6,
J1531,Coolant system service,2,5,
J1532,Suspension noise diagnosis,1,6,
J1533,Battery replacement,3,4,
J1534,Battery replacement,3,5,
J1535,Coolant system service,3,4,
J1536,ABS warning light diagnosis,4,2,
J1537,Spark plug replacement,1,5,
J1538,Check engine light diagnosis,3,6,
J1539,Wheel alignment,4,2,
J1540,Coolant system service,1,6,
J1541,Coolant system service,1,3,
J1542,Transmission inspection,2,5,
J1543,Tire pressure sensor reset,1,4,
J1544,Tire replacement,1,5,
J1545,Check engine light diagnosis,4,5,
J1546,Battery replacement,1,5,
J1547,Brake inspection,2,8,
J1548,Suspension noise diagnosis,1,4,
J1549,Wheel alignment,3,4,
J1550,Battery replacement,4,2,
J1551,ABS warning light diagnosis,2,3,
J1552,Transmission inspection,1,6,
J1553,Suspension noise diagnosis,1,4,
J1554,Transmission inspection,2,3,
J1555,Brake pad replacement,2,5,
J1556,Transmission inspection,3,3,
J1557,Engine diagnostic scan,2,5,
J1558,Tire replacement,1,4,
J1559,Transmission inspection,3,6,
J1560,Engine diagnostic scan,3,6,
J1561,Brake inspection,3,8,
J1562,Oil change,4,5,
J1563,Tire replacement,1,6,
J1564,Engine diagnostic scan,4,5,
J1565,Tire pressure sensor reset,1,4,
J1566,Suspension noise diagnosis,3,5,
J1567,Battery replacement,1,4,
J1568,Spark plug replacement,3,4,
J1569,Wheel alignment,3,2,
J1570,Transmission inspection,3,6,
J1571,Tire replacement,3,6,
J1572,Engine diagnostic scan,4,6,
J1573,Coolant system service,3,3,
J1574,Coolant system service,3,6,
J1575,Brake inspection,2,6,
J1576,Tire replacement,3,5,
J1577,Suspension noise diagnosis,2,7,
J1578,Check engine light diagnosis,3,7,
J1579,Transmission inspection,3,6,
J1580,Check engine light diagnosis,2,7,
J1581,Wheel alignment,4,5,
J1582,Brake pad replacement,3,7,
J1583,Alternator inspection,2,5,
J1584,Suspension noise diagnosis,2,2,
J1585,Spark plug replacement,1,4,
J1586,Wheel alignment,3,4,
J1587,Battery replacement,4,7,
J1588,Brake inspection,3,3,
J1589,Alternator inspection,4,5,
J1590,Brake pad replacement,3,3,
J1591,Brake inspection,3,5,
J1592,Battery replacement,3,4,
J1593,Coolant system service,2,4,
J1594,Transmission inspection,2,4,
J1595,Brake inspection,2,6,
J1596,Battery replacement,1,6,
J1597,Transmission inspection,4,6,
J1598,Alternator inspection,4,6,
J1599,Brake inspection,3,4,
J1600,Brake inspection,4,4,
J1601,Coolant system service,2,4,
J1602,Wheel alignment,3,5,
J1603,Transmission inspection,2,5,
J1604,Suspension noise diagnosis,1,6,
