# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=8, std=1.5)
job_id,repair_type,repair_time_hours,priority
J881,Engine diagnostic scan,2,10
J882,Brake pad replacement,1,9
J883,Transmission inspection,4,7
J884,ABS warning light diagnosis,2,7
J885,Tire replacement,2,9
J886,Oil change,2,9
J887,Suspension noise diagnosis,2,9
J888,Brake pad replacement,2,8
J889,Oil change,3,10
J890,Battery replacement,4,9
J891,Check engine light diagnosis,2,9
J892,Suspension noise diagnosis,2,9
J893,Suspension noise diagnosis,3,8
J894,ABS warning light diagnosis,4,10
J895,Tire pressure sensor reset,3,7
J896,Engine diagnostic scan,3,6
J897,Transmission inspection,1,10
J898,Brake inspection,2,8
J899,Suspension noise diagnosis,2,10
J900,Coolant system service,3,7
J901,Spark plug replacement,2,6
J902,Check engine light diagnosis,1,7
J903,Tire replacement,1,5
J904,Brake inspection,3,7
J905,Battery replacement,4,5
J906,Brake inspection,3,7
J907,Oil change,3,8
J908,Spark plug replacement,3,9
J909,Coolant system service,4,9
J910,Alternator inspection,2,9
J911,Oil change,3,10
J912,Wheel alignment,2,6
J913,Tire pressure sensor reset,4,9
J914,Brake inspection,2,7
J915,Transmission inspection,2,9
J916,Engine diagnostic scan,4,6
J917,Brake inspection,2,8
J918,Suspension noise diagnosis,1,8
J919,Tire pressure sensor reset,4,9
J920,Tire replacement,2,10
J921,Tire replacement,2,8
J922,Brake inspection,4,9
J923,Spark plug replacement,3,10
J924,Tire pressure sensor reset,2,7
J925,Tire pressure sensor reset,2,7
J926,Coolant system service,2,9
J927,Brake pad replacement,3,9
J928,Wheel alignment,4,7
J929,Tire replacement,3,8
J930,ABS warning light diagnosis,1,7
J931,Wheel alignment,3,8
J932,Tire pressure sensor reset,4,9
J933,Engine diagnostic scan,4,9
J934,Battery replacement,3,8
J935,Tire pressure sensor reset,3,9
J936,Engine diagnostic scan,2,5
J937,Alternator inspection,1,6
J938,Tire replacement,4,8
J939,Oil change,2,4
J940,Wheel alignment,1,8
J941,Tire pressure sensor reset,1,9
J942,Spark plug replacement,4,6
J943,Battery replacement,3,9
J944,Alternator inspection,2,6
J945,Oil change,3,8
J946,Brake inspection,2,8
J947,Tire pressure sensor reset,3,9
J948,Oil change,3,6
J949,Battery replacement,4,10
J950,Tire replacement,3,9
J951,Transmission inspection,2,9
J952,Check engine light diagnosis,2,8
J953,Tire replacement,2,10
J954,Engine diagnostic scan,1,10
J955,Tire replacement,1,7
J956,Battery replacement,1,8
J957,Oil change,2,6
J958,ABS warning light diagnosis,3,8
J959,Spark plug replacement,3,7
J960,Alternator inspection,3,6
J961,Brake inspection,2,5
J962,Battery replacement,2,9
J963,Tire replacement,1,7
J964,Wheel alignment,3,7
J965,Check engine light diagnosis,2,8
J966,Brake inspection,2,7
J967,Spark plug replacement,3,8
J968,Tire pressure sensor reset,2,9
J969,Engine diagnostic scan,1,8
J970,Tire replacement,2,9
J971,Tire pressure sensor reset,3,9
J972,Brake pad replacement,2,8
J973,Spark plug replacement,2,6
J974,Alternator inspection,3,8
J975,Transmission inspection,2,6
J976,Battery replacement,2,9
J977,Brake pad replacement,4,10
J978,Suspension noise diagnosis,4,9
J979,Transmission inspection,4,8
J980,Transmission inspection,3,7
J981,Tire pressure sensor reset,2,10
J982,Battery replacement,4,7
J983,Coolant system service,2,7
J984,Engine diagnostic scan,4,7
J985,Coolant system service,2,9
J986,Alternator inspection,2,8
J987,ABS warning light diagnosis,1,8
J988,Transmission inspection,2,10
J989,Battery replacement,1,7
J990,Spark plug replacement,4,7
J991,Battery replacement,2,8
J992,Wheel alignment,1,10
J993,Transmission inspection,2,9
J994,Wheel alignment,3,10
J995,Tire pressure sensor reset,2,10
J996,Coolant system service,2,8
J997,Spark plug replacement,3,6
J998,Tire replacement,2,6
J999,Transmission inspection,2,9
J1000,Transmission inspection,4,5
J1001,Brake pad replacement,2,7
J1002,Brake inspection,1,6
J1003,Tire pressure sensor reset,3,9
J1004,Coolant system service,1,10
J1005,Tire pressure sensor reset,2,8
J1006,Battery replacement,3,6
J1007,Tire pressure sensor reset,2,8
J1008,Oil change,2,8
J1009,Brake pad replacement,2,9
J1010,Oil change,3,7
J1011,Brake pad replacement,3,7
J1012,Brake pad replacement,4,8
J1013,Tire pressure sensor reset,3,7
J1014,Oil change,3,7
J1015,Brake pad replacement,4,8
J1016,Transmission inspection,3,7
J1017,Check engine light diagnosis,4,9
J1018,Battery replacement,3,8
J1019,Engine diagnostic scan,3,10
J1020,Coolant system service,3,7
J1021,Alternator inspection,1,7
J1022,Alternator inspection,3,9
J1023,Oil change,2,8
J1024,Engine diagnostic scan,2,9
J1025,Suspension noise diagnosis,1,9
J1026,Oil change,2,9
J1027,Tire replacement,3,8
J1028,Brake pad replacement,3,8
J1029,Spark plug replacement,2,7
J1030,Battery replacement,2,6
J1031,Spark plug replacement,1,7
J1032,Wheel alignment,1,10
J1033,Oil change,4,7
J1034,Brake inspection,4,10
J1035,ABS warning light diagnosis,3,6
J1036,Check engine light diagnosis,3,8
J1037,Check engine light diagnosis,1,6
J1038,Brake inspection,1,7
J1039,Suspension noise diagnosis,3,8
J1040,Wheel alignment,1,7
J1041,Brake inspection,1,8
J1042,Transmission inspection,1,10
J1043,Battery replacement,4,8
J1044,Tire replacement,3,7
J1045,Tire replacement,2,8
J1046,Oil change,4,9
J1047,Transmission inspection,3,9
J1048,ABS warning light diagnosis,2,8
J1049,Oil change,3,8
J1050,Tire pressure sensor reset,3,8
J1051,Coolant system service,2,6
J1052,Brake pad replacement,3,8
J1053,Suspension noise diagnosis,1,7
J1054,Tire pressure sensor reset,4,8
J1055,Coolant system service,3,9
J1056,Brake pad replacement,4,9
J1057,Brake pad replacement,3,8
J1058,Coolant system service,3,9
J1059,Check engine light diagnosis,2,7
J1060,Alternator inspection,3,5
J1061,Battery replacement,2,7
J1062,Brake pad replacement,3,8
J1063,Engine diagnostic scan,3,8
J1064,Alternator inspection,2,7
J1065,Engine diagnostic scan,2,7
J1066,Engine diagnostic scan,2,8
J1067,Coolant system service,3,8
J1068,Tire replacement,2,10
J1069,Tire pressure sensor reset,2,9
J1070,Alternator inspection,3,8
J1071,Engine diagnostic scan,2,10
J1072,Tire pressure sensor reset,1,10
J1073,Coolant system service,3,9
J1074,Check engine light diagnosis,3,10
J1075,Tire pressure sensor reset,3,8
J1076,Wheel alignment,3,7
J1077,Engine diagnostic scan,4,7
J1078,ABS warning light diagnosis,3,9
J1079,Check engine light diagnosis,2,10
J1080,Battery replacement,2,9
J1081,Tire pressure sensor reset,3,6
J1082,Wheel alignment,2,7
J1083,Tire replacement,2,9
J1084,Alternator inspection,3,9
J1085,Spark plug replacement,2,6
J1086,Check engine light diagnosis,3,8
J1087,Engine diagnostic scan,2,9
J1088,ABS warning light diagnosis,3,8
J1089,Check engine light diagnosis,4,6
J1090,Oil change,3,10
J1091,Brake pad replacement,2,9
J1092,Oil change,4,8
J1093,ABS warning light diagnosis,3,8
J1094,Brake pad replacement,3,8
J1095,Tire replacement,2,8
J1096,Engine diagnostic scan,2,8
J1097,Brake pad replacement,2,6
J1098,Wheel alignment,3,10
J1099,Tire pressure sensor reset,1,10
J1100,Check engine light diagnosis,2,10
J1101,Transmission inspection,3,7
J1102,Brake inspection,3,8
J1103,Alternator inspection,4,7
J1104,Alternator inspection,1,6
J1105,Transmission inspection,2,7
J1106,Battery replacement,1,10
J1107,Oil change,1,9
J1108,Brake pad replacement,2,7
J1109,Wheel alignment,3,7
J1110,Coolant system service,3,8
J1111,ABS warning light diagnosis,3,9
J1112,Alternator inspection,3,7
J1113,Suspension noise diagnosis,3,8
J1114,Alternator inspection,2,9
J1115,Battery replacement,2,9
J1116,Suspension noise diagnosis,2,9
J1117,Suspension noise diagnosis,3,8
J1118,Tire pressure sensor reset,3,5
J1119,Spark plug replacement,3,8
J1120,Alternator inspection,3,6
J1121,Wheel alignment,3,7
J1122,Engine diagnostic scan,2,10
J1123,Suspension noise diagnosis,1,10
J1124,Brake inspection,3,8
J1125,Suspension noise diagnosis,3,8
J1126,Battery replacement,3,8
J1127,Battery replacement,2,7
J1128,Transmission inspection,2,7
J1129,Battery replacement,2,8
J1130,Oil change,3,9
J1131,ABS warning light diagnosis,2,8
J1132,Check engine light diagnosis,2,8
J1133,Engine diagnostic scan,2,9
J1134,Alternator inspection,2,9
J1135,Brake pad replacement,2,10
J1136,Check engine light diagnosis,3,8
J1137,Brake inspection,2,9
J1138,ABS warning light diagnosis,3,8
J1139,Tire replacement,1,6
J1140,Wheel alignment,3,9
J1141,Spark plug replacement,1,5
J1142,Brake inspection,1,9
J1143,Wheel alignment,1,8
J1144,Engine diagnostic scan,1,8
J1145,Engine diagnostic scan,3,8
J1146,ABS warning light diagnosis,4,10
J1147,Alternator inspection,3,7
J1148,Tire pressure sensor reset,4,9
J1149,ABS warning light diagnosis,3,10
J1150,Suspension noise diagnosis,4,9
J1151,Suspension noise diagnosis,2,6
J1152,Brake inspection,1,7
J1153,Brake pad replacement,3,9
J1154,ABS warning light diagnosis,3,7
J1155,Engine diagnostic scan,2,7
J1156,Wheel alignment,3,8
J1157,Check engine light diagnosis,3,7
J1158,ABS warning light diagnosis,2,7
J1159,Wheel alignment,4,8
J1160,Brake pad replacement,4,9
J1161,ABS warning light diagnosis,2,7
J1162,Transmission inspection,3,9
J1163,Brake inspection,3,9
J1164,Coolant system service,3,7
J1165,Oil change,2,9
J1166,Tire replacement,2,10
J1167,Suspension noise diagnosis,4,9
J1168,Wheel alignment,3,7
J1169,Oil change,3,10
J1170,Alternator inspection,4,7
J1171,Tire pressure sensor reset,2,8
J1172,Spark plug replacement,3,9
J1173,Tire replacement,3,6
J1174,ABS warning light diagnosis,3,10
J1175,Wheel alignment,4,8
J1176,Brake pad replacement,1,10
J1177,Transmission inspection,1,5
J1178,Tire pressure sensor reset,1,9
J1179,Check engine light diagnosis,4,5
J1180,Tire replacement,1,9
J1181,Tire pressure sensor reset,4,5
J1182,Coolant system service,2,9
J1183,Battery replacement,4,10
J1184,Transmission inspection,1,5
J1185,ABS warning light diagnosis,4,8
J1186,Engine diagnostic scan,3,9
J1187,Transmission inspection,4,8
J1188,Oil change,2,8
J1189,Engine diagnostic scan,1,6
J1190,Coolant system service,2,10
J1191,Oil change,2,9
J1192,Tire replacement,4,7
J1193,ABS warning light diagnosis,2,8
J1194,Wheel alignment,3,6
J1195,Wheel alignment,3,9
J1196,Wheel alignment,2,8
J1197,Oil change,3,8
J1198,Alternator inspection,3,9
J1199,Battery replacement,2,8
J1200,Coolant system service,3,7
J1201,Check engine light diagnosis,3,8
J1202,Tire pressure sensor reset,3,10
J1203,Tire pressure sensor reset,3,7
J1204,Engine diagnostic scan,4,6
J1205,Battery replacement,2,10
J1206,Tire replacement,3,7
J1207,Suspension noise diagnosis,3,9
J1208,Brake inspection,3,8
J1209,Spark plug replacement,3,10
J1210,Spark plug replacement,2,8
J1211,Alternator inspection,4,9
J1212,Check engine light diagnosis,4,9
J1213,Alternator inspection,3,9
J1214,Tire pressure sensor reset,3,8
J1215,Brake inspection,3,8
J1216,Tire pressure sensor reset,2,7
J1217,Wheel alignment,2,5
J1218,Engine diagnostic scan,3,7
J1219,Spark plug replacement,2,8
J1220,Check engine light diagnosis,2,8
J1221,Transmission inspection,2,9
J1222,ABS warning light diagnosis,3,10
J1223,Coolant system service,3,7
J1224,Tire replacement,4,7
J1225,Transmission inspection,2,10
J1226,Brake pad replacement,4,7
J1227,Wheel alignment,1,10
J1228,Alternator inspection,2,9
J1229,Tire pressure sensor reset,1,8
J1230,Suspension noise diagnosis,2,7
J1231,Tire replacement,2,8
J1232,Check engine light diagnosis,3,9
J1233,Tire replacement,1,6
J1234,Brake inspection,2,6
J1235,Battery replacement,4,9
J1236,Suspension noise diagnosis,1,8
J1237,ABS warning light diagnosis,1,10
J1238,Coolant system service,4,6
J1239,Brake pad replacement,1,8
J1240,Suspension noise diagnosis,3,7
J1241,Alternator inspection,4,8
J1242,Wheel alignment,4,8
J1243,Tire replacement,1,8
J1244,Oil change,2,9
J1245,Transmission inspection,2,10
J1246,Brake inspection,2,10
J1247,Oil change,3,8
J1248,Brake pad replacement,3,8
J1249,Alternator inspection,2,10
J1250,Brake inspection,2,9
J1251,Alternator inspection,1,10
J1252,Tire replacement,3,8
J1253,Suspension noise diagnosis,2,8
J1254,Brake pad replacement,2,7
J1255,Coolant system service,2,7
J1256,Oil change,2,10
J1257,Check engine light diagnosis,2,6
J1258,Tire pressure sensor reset,1,8
J1259,Check engine light diagnosis,4,7
J1260,Wheel alignment,2,6
J1261,Tire pressure sensor reset,1,8
J1262,Transmission inspection,3,7
J1263,Spark plug replacement,3,6
J1264,Battery replacement,3,8
J1265,Engine diagnostic scan,2,5
J1266,Coolant system service,2,10
J1267,Tire pressure sensor reset,3,9
J1268,Transmission inspection,2,10
J1269,Transmission inspection,2,9
J1270,Suspension noise diagnosis,4,7
J1271,Battery replacement,4,7
J1272,Brake pad replacement,3,8
J1273,Wheel alignment,4,8
J1274,Suspension noise diagnosis,1,8
J1275,Brake inspection,2,8
J1276,Coolant system service,3,9
J1277,Tire pressure sensor reset,3,9
J1278,Check engine light diagnosis,3,10
J1279,Check engine light diagnosis,3,8
J1280,Oil change,2,8
J1281,Alternator inspection,2,7
J1282,Battery replacement,2,10
J1283,Spark plug replacement,1,8
J1284,Oil change,4,7
J1285,Oil change,1,7
J1286,Coolant system service,3,6
J1287,Suspension noise diagnosis,2,4
J1288,Brake inspection,1,9
J1289,Engine diagnostic scan,4,8
J1290,ABS warning light diagnosis,3,8
J1291,Suspension noise diagnosis,1,6
J1292,Brake inspection,1,9
J1293,Battery replacement,2,9
J1294,Battery replacement,1,9
J1295,Coolant system service,2,8
J1296,Tire pressure sensor reset,3,10
J1297,Wheel alignment,4,10
J1298,Battery replacement,2,8
J1299,Coolant system service,2,10
J1300,Check engine light diagnosis,3,10
J1301,Suspension noise diagnosis,3,7
J1302,Battery replacement,4,6
J1303,Suspension noise diagnosis,3,7
J1304,Tire replacement,4,9
J1305,Transmission inspection,4,8
J1306,Oil change,2,6
J1307,Brake inspection,3,9
J1308,Wheel alignment,1,9
J1309,Brake pad replacement,1,5
J1310,Wheel alignment,2,7
J1311,ABS warning light diagnosis,4,7
J1312,Engine diagnostic scan,2,10
J1313,Coolant system service,2,6
J1314,Check engine light diagnosis,3,6
J1315,Wheel alignment,3,8
J1316,Brake pad replacement,3,7
J1317,Check engine light diagnosis,4,7
J1318,Coolant system service,2,7
J1319,Wheel alignment,2,8
J1320,Battery replacement,1,8
J1321,Check engine light diagnosis,4,7
J1322,Brake inspection,2,7
J1323,Tire pressure sensor reset,2,5
J1324,Alternator inspection,3,9
J1325,Tire replacement,1,8
J1326,Oil change,3,7
J1327,Spark plug replacement,2,8
J1328,Brake pad replacement,3,10
J1329,Brake pad replacement,2,8
J1330,Brake pad replacement,2,6
J1331,Brake pad replacement,4,7
J1332,Engine diagnostic scan,1,9
J1333,Alternator inspection,3,8
J1334,Wheel alignment,2,10
J1335,Coolant system service,3,10
J1336,Tire pressure sensor reset,3,10
J1337,Brake inspection,2,9
J1338,Check engine light diagnosis,3,8
J1339,Check engine light diagnosis,2,8
J1340,Spark plug replacement,2,7
J1341,Transmission inspection,1,8
J1342,Wheel alignment,2,10
J1343,Suspension noise diagnosis,2,8
J1344,Brake pad replacement,3,10
J1345,Coolant system service,2,6
J1346,Wheel alignment,4,10
J1347,Brake inspection,3,7
J1348,Battery replacement,3,8
J1349,Tire pressure sensor reset,3,8
J1350,Spark plug replacement,3,5
J1351,Brake inspection,2,10
J1352,Coolant system service,2,9
J1353,Brake pad replacement,1,10
J1354,Oil change,3,8
J1355,Spark plug replacement,2,8
J1356,Oil change,3,7
J1357,Tire replacement,2,10
J1358,Tire pressure sensor reset,1,10
J1359,Coolant system service,1,10
J1360,Wheel alignment,3,8
J1361,Brake inspection,3,10
J1362,Check engine light diagnosis,4,6
J1363,Brake pad replacement,2,8
J1364,ABS warning light diagnosis,2,10
J1365,Check engine light diagnosis,2,9
J1366,Coolant system service,3,7
J1367,Suspension noise diagnosis,4,7
J1368,Suspension noise diagnosis,1,7
J1369,Tire replacement,1,8
J1370,Brake pad replacement,3,8
J1371,ABS warning light diagnosis,2,5
J1372,ABS warning light diagnosis,3,7
J1373,Engine diagnostic scan,3,9
J1374,Brake inspection,3,8
J1375,Transmission inspection,4,8
J1376,Tire pressure sensor reset,3,5
J1377,Oil change,3,7
J1378,Oil change,3,6
J1379,Tire replacement,3,6
J1380,Spark plug replacement,2,5
J1381,Oil change,4,8
J1382,Alternator inspection,3,6
J1383,Tire pressure sensor reset,3,9
J1384,Brake pad replacement,3,8
J1385,Brake inspection,1,7
J1386,Battery replacement,4,9
J1387,Alternator inspection,1,9
J1388,Coolant system service,3,9
J1389,Oil change,2,10
J1390,Check engine light diagnosis,4,6
J1391,Check engine light diagnosis,1,5
J1392,Spark plug replacement,4,6
J1393,Spark plug replacement,3,6
J1394,Coolant system service,3,10
J1395,Engine diagnostic scan,2,8
J1396,Wheel alignment,2,5
J1397,Oil change,1,7
J1398,Oil change,1,8
J1399,Battery replacement,4,6
J1400,Wheel alignment,3,8
J1401,Wheel alignment,4,8
J1402,Check engine light diagnosis,1,8
J1403,Suspension noise diagnosis,1,8
J1404,Transmission inspection,1,8
J1405,ABS warning light diagnosis,2,7
J1406,Spark plug replacement,1,10
J1407,Check engine light diagnosis,3,7
J1408,Alternator inspection,2,8
J1409,Check engine light diagnosis,2,9
J1410,Tire replacement,2,8
J1411,Suspension noise diagnosis,2,7
J1412,Alternator inspection,1,7
J1413,Check engine light diagnosis,3,7
J1414,Transmission inspection,1,8
J1415,Tire pressure sensor reset,4,10
J1416,Oil change,3,10
J1417,Battery replacement,1,9
J1418,Coolant system service,4,9
J1419,Wheel alignment,4,7
J1420,ABS warning light diagnosis,3,10
J1421,Suspension noise diagnosis,4,8
J1422,Coolant system service,1,8
J1423,Alternator inspection,2,8
J1424,ABS warning light diagnosis,3,10
J1425,Check engine light diagnosis,4,6
J1426,Brake inspection,2,10
J1427,Oil change,3,10
J1428,ABS warning light diagnosis,2,7
J1429,Wheel alignment,2,10
J1430,Engine diagnostic scan,4,8
J1431,Tire replacement,2,6
J1432,Engine diagnostic scan,2,9
J1433,Tire pressure sensor reset,3,9
J1434,ABS warning light diagnosis,2,9
J1435,Coolant system service,2,7
J1436,Transmission inspection,4,7
J1437,Transmission inspection,2,7
J1438,Suspension noise diagnosis,3,7
J1439,Check engine light diagnosis,4,6
J1440,Suspension noise diagnosis,1,10
J1441,Spark plug replacement,3,10
J1442,Transmission inspection,2,8
J1443,Tire replacement,4,9
J1444,Battery replacement,2,8
J1445,Spark plug replacement,1,7
J1446,Coolant system service,2,8
J1447,Wheel alignment,2,8
J1448,ABS warning light diagnosis,3,8
J1449,Oil change,2,7
J1450,Suspension noise diagnosis,4,8
J1451,ABS warning light diagnosis,4,9
J1452,Brake pad replacement,3,9
J1453,Transmission inspection,4,6
J1454,Suspension noise diagnosis,2,9
J1455,Spark plug replacement,2,7
J1456,Wheel alignment,1,9
J1457,ABS warning light diagnosis,3,9
J1458,Suspension noise diagnosis,4,8
J1459,Oil change,3,7
J1460,Tire replacement,4,7
J1461,Suspension noise diagnosis,1,7
J1462,ABS warning light diagnosis,2,9
J1463,Alternator inspection,2,9
J1464,Suspension noise diagnosis,1,8
J1465,Check engine light diagnosis,3,7
J1466,Coolant system service,2,6
J1467,Oil change,2,9
J1468,Tire pressure sensor reset,4,10
J1469,Brake inspection,1,10
J1470,ABS warning light diagnosis,1,7
J1471,ABS warning light diagnosis,3,7
J1472,Brake inspection,2,7
J1473,Oil change,1,7
J1474,Oil change,2,7
J1475,Battery replacement,3,8
J1476,Battery replacement,2,7
J1477,Tire pressure sensor reset,3,9
J1478,Alternator inspection,3,9
J1479,Brake pad replacement,4,10
J1480,Brake pad replacement,2,9
J1481,Coolant system service,3,7
J1482,Brake inspection,3,9
J1483,Engine diagnostic scan,2,6
J1484,Suspension noise diagnosis,2,8
J1485,ABS warning light diagnosis,4,9
J1486,Battery replacement,3,10
J1487,Tire replacement,3,7
J1488,Brake pad replacement,3,8
J1489,Transmission inspection,2,8
J1490,Spark plug replacement,3,8
J1491,Brake pad replacement,2,8
J1492,Transmission inspection,3,10
J1493,Transmission inspection,2,8
J1494,Brake pad replacement,3,10
J1495,Engine diagnostic scan,2,10
J1496,Tire replacement,4,8
J1497,Tire pressure sensor reset,2,10
J1498,Brake inspection,2,8
J1499,Tire replacement,3,8
J1500,Battery replacement,1,8
J1501,Check engine light diagnosis,2,8
J1502,Check engine light diagnosis,4,9
J1503,Alternator inspection,3,9
J1504,Brake pad replacement,2,9
J1505,Brake inspection,2,7
J1506,Spark plug replacement,2,10
J1507,Tire replacement,2,9
J1508,Transmission inspection,2,7
J1509,Wheel alignment,3,7
J1510,Brake pad replacement,2,7
J1511,Check engine light diagnosis,3,9
J1512,Check engine light diagnosis,3,9
J1513,Alternator inspection,3,8
J1514,Spark plug replacement,2,10
J1515,Engine diagnostic scan,3,9
J1516,Battery replacement,2,8
J1517,Alternator inspection,3,6
J1518,Brake pad replacement,4,6
J1519,Tire replacement,2,9
J1520,Brake inspection,3,6
J1521,Engine diagnostic scan,1,10
J1522,Transmission inspection,2,7
J1523,Tire replacement,1,9
J1524,Alternator inspection,4,8
J1525,Spark plug replacement,4,10
J1526,Transmission inspection,2,9
J1527,Coolant system service,2,7
J1528,Coolant system service,2,9
J1529,Tire pressure sensor reset,2,10
J1530,Battery replacement,4,9
J1531,Coolant system service,2,10
J1532,Battery replacement,2,7
J1533,Transmission inspection,2,9
J1534,Spark plug replacement,2,7
J1535,Tire replacement,2,10
J1536,Wheel alignment,1,7
J1537,Oil change,3,10
J1538,Brake pad replacement,3,5
J1539,Transmission inspection,1,9
J1540,Brake pad replacement,4,10
J1541,Engine diagnostic scan,3,8
J1542,Tire pressure sensor reset,4,7
J1543,Check engine light diagnosis,4,9
J1544,Transmission inspection,4,8
J1545,Transmission inspection,3,10
J1546,Transmission inspection,3,10
J1547,Transmission inspection,3,9
J1548,Brake inspection,1,8
J1549,ABS warning light diagnosis,2,9
J1550,Engine diagnostic scan,3,6
J1551,ABS warning light diagnosis,1,8
J1552,Transmission inspection,4,10
J1553,Alternator inspection,2,7
J1554,Alternator inspection,4,8
J1555,Transmission inspection,4,9
J1556,Engine diagnostic scan,3,4
J1557,ABS warning light diagnosis,1,10
J1558,Brake pad replacement,3,9
J1559,Suspension noise diagnosis,1,8
J1560,Wheel alignment,3,8
J1561,Engine diagnostic scan,3,10
J1562,ABS warning light diagnosis,3,9
J1563,Battery replacement,3,10
J1564,Coolant system service,3,9
J1565,Transmission inspection,4,10
J1566,Wheel alignment,2,10
J1567,Check engine light diagnosis,3,10
J1568,Brake inspection,1,7
J1569,Wheel alignment,4,10
J1570,Coolant system service,2,7
J1571,Check engine light diagnosis,2,9
J1572,Wheel alignment,4,7
J1573,Alternator inspection,2,5
J1574,ABS warning light diagnosis,3,7
J1575,Battery replacement,2,8
J1576,Brake inspection,2,10
J1577,Oil change,4,10
J1578,Oil change,3,7
J1579,Check engine light diagnosis,4,9
J1580,Oil change,1,8
J1581,Wheel alignment,3,6
J1582,Engine diagnostic scan,4,9
J1583,Oil change,4,7
J1584,Brake pad replacement,1,5
J1585,Alternator inspection,1,9
J1586,Tire replacement,3,9
J1587,Brake inspection,2,9
J1588,Transmission inspection,2,10
J1589,Brake inspection,4,8
J1590,Oil change,2,8
J1591,Tire replacement,1,9
J1592,Brake pad replacement,1,8
J1593,Coolant system service,3,6
J1594,Check engine light diagnosis,2,7
J1595,Engine diagnostic scan,2,6
J1596,Check engine light diagnosis,1,7
J1597,Suspension noise diagnosis,4,9
J1598,Check engine light diagnosis,4,10
J1599,Oil change,3,8
J1600,Coolant system service,2,4
J1601,Coolant system service,3,7
J1602,Tire replacement,3,8
J1603,Battery replacement,3,7
J1604,Coolant system service,2,6
J1605,Brake pad replacement,3,9
J1606,Battery replacement,4,6
J1607,Brake inspection,1,10
J1608,Spark plug replacement,3,7
J1609,Engine diagnostic scan,3,9
J1610,Coolant system service,4,9
J1611,Oil change,3,7
J1612,Brake inspection,3,10
J1613,Tire pressure sensor reset,3,7
J1614,Tire pressure sensor reset,2,10
J1615,Tire pressure sensor reset,2,9
J1616,Check engine light diagnosis,2,10
J1617,Check engine light diagnosis,3,7
J1618,Battery replacement,2,9
J1619,Spark plug replacement,3,8
J1620,Check engine light diagnosis,2,10
J1621,Spark plug replacement,2,8
J1622,Alternator inspection,1,8
J1623,Brake pad replacement,4,7
J1624,Suspension noise diagnosis,3,7
J1625,Coolant system service,2,8
J1626,Battery replacement,4,8
J1627,Battery replacement,2,7
J1628,Brake pad replacement,2,9
J1629,Spark plug replacement,1,9
J1630,Transmission inspection,2,5
J1631,Tire replacement,2,9
J1632,Battery replacement,2,10
J1633,Wheel alignment,4,8
J1634,ABS warning light diagnosis,3,8
J1635,Spark plug replacement,2,9
J1636,ABS warning light diagnosis,4,7
J1637,Check engine light diagnosis,2,6
J1638,Tire pressure sensor reset,2,8
J1639,Check engine light diagnosis,1,10
J1640,Tire replacement,1,7
J1641,Coolant system service,2,8
J1642,Tire replacement,3,10
J1643,Engine diagnostic scan,3,8
J1644,Engine diagnostic scan,1,7
J1645,Tire pressure sensor reset,4,6
J1646,Brake inspection,2,7
J1647,Battery replacement,4,6
J1648,Wheel alignment,3,9
J1649,Brake pad replacement,3,10
J1650,ABS warning light diagnosis,2,8
J1651,Tire pressure sensor reset,2,7
J1652,ABS warning light diagnosis,1,8
J1653,Tire pressure sensor reset,2,8
J1654,Oil change,4,9
J1655,Suspension noise diagnosis,3,6
J1656,Oil change,2,6
J1657,Wheel alignment,4,8
J1658,Wheel alignment,3,8
J1659,Check engine light diagnosis,4,8
J1660,Tire replacement,3,7
J1661,Battery replacement,1,9
J1662,Coolant system service,3,8
J1663,Spark plug replacement,4,9
J1664,Alternator inspection,3,9
J1665,Brake pad replacement,4,9
J1666,Oil change,1,7
J1667,Brake pad replacement,2,8
J1668,Spark plug replacement,2,6
J1669,Engine diagnostic scan,1,7
J1670,Engine diagnostic scan,4,9
J1671,ABS warning light diagnosis,3,9
J1672,Spark plug replacement,2,10
J1673,Oil change,3,9
J1674,Battery replacement,2,9
J1675,Suspension noise diagnosis,2,5
J1676,Transmission inspection,3,9
J1677,ABS warning light diagnosis,1,8
J1678,Alternator inspection,2,10
J1679,Engine diagnostic scan,2,8
J1680,Brake inspection,2,8
J1681,Tire pressure sensor reset,2,7
J1682,Brake inspection,2,9
J1683,Check engine light diagnosis,3,9
J1684,Oil change,4,9
J1685,Oil change,2,8
J1686,Transmission inspection,2,8
J1687,Check engine light diagnosis,2,9
J1688,Brake inspection,1,8
J1689,Check engine light diagnosis,1,10
J1690,Transmission inspection,4,7
J1691,Engine diagnostic scan,1,7
J1692,Tire replacement,2,9
J1693,Tire replacement,4,8
J1694,Suspension noise diagnosis,2,6
J1695,Battery replacement,4,8
J1696,Wheel alignment,4,10
J1697,Brake pad replacement,1,8
J1698,Coolant system service,4,8
J1699,Tire pressure sensor reset,4,10
J1700,Oil change,2,6
J1701,Brake inspection,2,7
J1702,Battery replacement,1,8
J1703,Transmission inspection,2,7
J1704,Engine diagnostic scan,2,10
J1705,Brake inspection,1,7
J1706,Coolant system service,4,8
J1707,Wheel alignment,4,7
J1708,Engine diagnostic scan,3,9
J1709,Suspension noise diagnosis,2,9
J1710,Battery replacement,3,8
J1711,Check engine light diagnosis,4,6
J1712,Tire replacement,3,6
J1713,Alternator inspection,3,10
J1714,Tire pressure sensor reset,3,9
J1715,Spark plug replacement,3,9
