# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=5, std=1.5)
job_id,repair_type,repair_time_hours,priority
J871,Battery replacement,3,5
J872,Brake pad replacement,1,5
J873,Wheel alignment,3,7
J874,Alternator inspection,1,6
J875,ABS warning light diagnosis,2,5
J876,ABS warning light diagnosis,2,5
J877,Alternator inspection,2,8
J878,Brake pad replacement,1,3
J879,Transmission inspection,2,3
J880,Engine diagnostic scan,2,9
J881,Suspension noise diagnosis,3,4
J882,Brake pad replacement,2,3
J883,Engine diagnostic scan,1,4
J884,Suspension noise diagnosis,2,4
J885,Oil change,2,5
J886,Coolant system service,3,6
J887,Coolant system service,3,3
J888,Tire replacement,2,4
J889,Check engine light diagnosis,1,2
J890,Wheel alignment,2,3
J891,Coolant system service,1,3
J892,Battery replacement,4,6
J893,Check engine light diagnosis,1,4
J894,Tire replacement,3,8
J895,Oil change,1,4
J896,Suspension noise diagnosis,3,5
J897,Coolant system service,2,6
J898,Coolant system service,2,7
J899,Engine diagnostic scan,4,6
J900,Tire pressure sensor reset,2,5
J901,Engine diagnostic scan,3,3
J902,ABS warning light diagnosis,2,4
J903,Coolant system service,4,5
J904,Transmission inspection,3,4
J905,Battery replacement,2,4
J906,Check engine light diagnosis,2,4
J907,Coolant system service,1,6
J908,Tire replacement,3,6
J909,Transmission inspection,4,5
J910,Suspension noise diagnosis,2,4
J911,Brake inspection,3,4
J912,Battery replacement,4,3
J913,Transmission inspection,3,5
J914,ABS warning light diagnosis,2,5
J915,Spark plug replacement,2,5
J916,Battery replacement,1,6
J917,Tire pressure sensor reset,3,5
J918,Tire pressure sensor reset,2,5
J919,Spark plug replacement,2,6
J920,Coolant system service,3,4
J921,Check engine light diagnosis,1,5
J922,Tire replacement,1,4
J923,Oil change,4,5
J924,Transmission inspection,2,4
J925,Brake pad replacement,3,5
J926,Tire replacement,4,5
J927,Wheel alignment,2,5
J928,Brake pad replacement,2,5
J929,Battery replacement,4,8
J930,Check engine light diagnosis,2,5
J931,ABS warning light diagnosis,2,5
J932,Wheel alignment,1,5
J933,Battery replacement,3,4
J934,Brake pad replacement,2,5
J935,Check engine light diagnosis,2,4
J936,Tire replacement,1,7
J937,Battery replacement,3,5
J938,Spark plug replacement,1,6
J939,Oil change,3,3
J940,Suspension noise diagnosis,4,3
J941,Oil change,3,6
J942,Brake pad replacement,2,4
J943,Coolant system service,2,4
J944,Tire replacement,3,5
J945,Wheel alignment,3,8
J946,Coolant system service,4,4
J947,Transmission inspection,3,6
J948,Alternator inspection,4,6
J949,Coolant system service,2,4
J950,Wheel alignment,3,3
J951,Tire pressure sensor reset,2,5
J952,Brake inspection,2,7
J953,Transmission inspection,3,7
J954,Spark plug replacement,3,5
J955,Brake inspection,2,6
J956,Alternator inspection,4,4
J957,Coolant system service,4,7
J958,Tire pressure sensor reset,4,5
J959,Wheel alignment,3,6
J960,Check engine light diagnosis,2,5
J961,Brake inspection,1,5
J962,ABS warning light diagnosis,2,6
J963,ABS warning light diagnosis,2,4
J964,Alternator inspection,2,5
J965,Battery replacement,4,3
J966,Check engine light diagnosis,3,5
J967,Coolant system service,3,4
J968,Engine diagnostic scan,2,5
J969,Tire replacement,3,3
J970,Tire replacement,4,7
J971,Wheel alignment,1,6
J972,Oil change,2,5
J973,Suspension noise diagnosis,2,4
J974,Spark plug replacement,4,6
J975,Wheel alignment,1,8
J976,Coolant system service,1,9
J977,Battery replacement,4,5
J978,Alternator inspection,3,3
J979,Alternator inspection,2,4
J980,Tire replacement,3,7
J981,Battery replacement,3,5
J982,Battery replacement,4,7
J983,Brake pad replacement,1,6
J984,Oil change,3,7
J985,Engine diagnostic scan,3,4
J986,ABS warning light diagnosis,3,6
J987,Alternator inspection,2,4
J988,Wheel alignment,2,6
J989,Coolant system service,3,2
J990,Engine diagnostic scan,2,5
J991,Suspension noise diagnosis,3,5
J992,Spark plug replacement,2,3
J993,Oil change,3,7
J994,Check engine light diagnosis,3,4
J995,Coolant system service,4,5
J996,Check engine light diagnosis,2,7
J997,Check engine light diagnosis,2,3
J998,Spark plug replacement,3,5
J999,Spark plug replacement,3,7
J1000,Brake pad replacement,2,7
J1001,Oil change,3,6
J1002,ABS warning light diagnosis,2,6
J1003,Battery replacement,4,6
J1004,ABS warning light diagnosis,3,3
J1005,Oil change,4,2
J1006,Check engine light diagnosis,2,4
J1007,ABS warning light diagnosis,2,4
J1008,Check engine light diagnosis,4,4
J1009,Brake inspection,2,6
J1010,Wheel alignment,3,4
J1011,Brake inspection,2,3
J1012,Wheel alignment,2,6
J1013,Tire replacement,3,7
J1014,Transmission inspection,1,4
J1015,Engine diagnostic scan,4,7
J1016,Tire pressure sensor reset,2,6
J1017,Tire pressure sensor reset,2,6
J1018,ABS warning light diagnosis,2,6
J1019,Brake inspection,4,4
J1020,ABS warning light diagnosis,4,6
J1021,Brake inspection,3,4
J1022,Tire replacement,4,6
J1023,ABS warning light diagnosis,1,5
J1024,Battery replacement,1,3
J1025,Transmission inspection,2,5
J1026,Coolant system service,1,4
J1027,ABS warning light diagnosis,2,5
J1028,Check engine light diagnosis,2,4
J1029,ABS warning light diagnosis,2,3
J1030,Engine diagnostic scan,3,5
J1031,Battery replacement,4,4
J1032,Check engine light diagnosis,4,3
J1033,Alternator inspection,2,7
J1034,Wheel alignment,3,6
J1035,Tire replacement,3,5
J1036,Tire replacement,2,5
J1037,Engine diagnostic scan,4,5
J1038,Tire replacement,3,8
J1039,Tire pressure sensor reset,2,4
J1040,ABS warning light diagnosis,4,2
J1041,Coolant system service,4,4
J1042,Brake pad replacement,1,6
J1043,Wheel alignment,2,4
J1044,Alternator inspection,3,4
J1045,Spark plug replacement,3,5
J1046,Spark plug replacement,4,5
J1047,Wheel alignment,1,6
J1048,Engine diagnostic scan,4,6
J1049,Brake pad replacement,1,5
J1050,Brake pad replacement,4,7
J1051,Coolant system service,3,7
J1052,Oil change,1,7
J1053,Oil change,2,6
J1054,Transmission inspection,3,4
J1055,Brake pad replacement,4,5
J1056,Oil change,4,5
J1057,Coolant system service,1,4
J1058,Tire replacement,4,5
J1059,Suspension noise diagnosis,4,6
J1060,Suspension noise diagnosis,2,5
J1061,Wheel alignment,2,5
J1062,Coolant system service,2,7
J1063,Wheel alignment,2,8
J1064,Spark plug replacement,2,3
J1065,Tire pressure sensor reset,4,6
J1066,Brake pad replacement,1,8
J1067,Battery replacement,3,5
J1068,Brake pad replacement,2,4
J1069,Oil change,3,3
J1070,Engine diagnostic scan,2,7
J1071,Spark plug replacement,4,6
J1072,Check engine light diagnosis,3,5
J1073,Spark plug replacement,3,5
J1074,Transmission inspection,4,6
J1075,Alternator inspection,3,5
J1076,Coolant system service,4,3
J1077,Battery replacement,3,6
J1078,Oil change,3,6
J1079,Tire replacement,3,5
J1080,Oil change,1,7
J1081,Engine diagnostic scan,4,5
J1082,Oil change,3,5
J1083,Transmission inspection,3,3
J1084,Tire pressure sensor reset,3,5
J1085,Engine diagnostic scan,1,7
J1086,Spark plug replacement,3,6
J1087,Tire replacement,3,6
J1088,Oil change,1,6
J1089,Brake pad replacement,2,2
J1090,Alternator inspection,3,5
J1091,Battery replacement,1,4
J1092,Coolant system service,2,2
J1093,Coolant system service,3,4
J1094,Engine diagnostic scan,2,6
J1095,Brake inspection,3,1
J1096,Suspension noise diagnosis,4,7
J1097,Battery replacement,2,2
J1098,Tire pressure sensor reset,1,4
J1099,Transmission inspection,2,6
J1100,Oil change,2,7
J1101,Brake inspection,3,5
J1102,Tire replacement,2,5
J1103,Battery replacement,4,8
J1104,ABS warning light diagnosis,4,3
J1105,Suspension noise diagnosis,2,6
J1106,Brake inspection,3,5
J1107,Brake inspection,3,8
J1108,Coolant system service,1,6
J1109,Spark plug replacement,3,6
J1110,Transmission inspection,3,8
J1111,Battery replacement,4,5
J1112,Spark plug replacement,1,5
J1113,Tire replacement,2,6
J1114,Transmission inspection,4,5
J1115,Coolant system service,4,1
J1116,ABS warning light diagnosis,3,5
J1117,Check engine light diagnosis,2,7
J1118,Brake inspection,3,6
J1119,Spark plug replacement,1,5
J1120,Coolant system service,2,4
J1121,Spark plug replacement,2,6
J1122,Check engine light diagnosis,2,6
J1123,Oil change,3,5
J1124,Alternator inspection,1,3
J1125,Suspension noise diagnosis,3,4
J1126,Spark plug replacement,4,5
J1127,Tire replacement,3,7
J1128,ABS warning light diagnosis,4,6
J1129,Battery replacement,3,7
J1130,Brake pad replacement,1,5
J1131,Oil change,2,5
J1132,Transmission inspection,4,6
J1133,Alternator inspection,4,5
J1134,Wheel alignment,2,8
J1135,Wheel alignment,2,5
J1136,Spark plug replacement,2,5
J1137,Tire replacement,2,6
J1138,Spark plug replacement,2,5
J1139,Tire pressure sensor reset,1,5
J1140,Oil change,1,4
J1141,Wheel alignment,2,8
J1142,Spark plug replacement,2,6
J1143,Engine diagnostic scan,1,6
J1144,Alternator inspection,2,7
J1145,Transmission inspection,3,8
J1146,Engine diagnostic scan,1,2
J1147,Tire replacement,4,5
J1148,Tire replacement,2,5
J1149,Tire replacement,1,3
J1150,Alternator inspection,4,5
J1151,ABS warning light diagnosis,2,5
J1152,Alternator inspection,3,6
J1153,Engine diagnostic scan,2,4
J1154,Tire replacement,2,4
J1155,Oil change,2,5
J1156,Alternator inspection,2,7
J1157,ABS warning light diagnosis,3,4
J1158,Transmission inspection,3,5
J1159,Tire pressure sensor reset,2,3
J1160,Tire pressure sensor reset,3,6
J1161,Tire replacement,2,6
J1162,Brake inspection,2,3
J1163,Check engine light diagnosis,3,6
J1164,Tire replacement,4,2
J1165,Oil change,3,6
J1166,Suspension noise diagnosis,2,6
J1167,Battery replacement,3,6
J1168,Battery replacement,1,3
J1169,Tire replacement,4,6
J1170,Brake pad replacement,2,5
J1171,Brake pad replacement,2,4
J1172,Transmission inspection,2,3
J1173,Engine diagnostic scan,3,6
J1174,Engine diagnostic scan,2,3
J1175,Coolant system service,2,4
J1176,Engine diagnostic scan,3,7
J1177,Brake pad replacement,3,3
J1178,Wheel alignment,1,7
J1179,Wheel alignment,3,5
J1180,Wheel alignment,4,5
J1181,Spark plug replacement,2,4
J1182,Transmission inspection,2,4
J1183,Brake pad replacement,3,5
J1184,Wheel alignment,2,5
J1185,Tire pressure sensor reset,3,1
J1186,Alternator inspection,2,3
J1187,Wheel alignment,2,7
J1188,Check engine light diagnosis,2,6
J1189,Brake pad replacement,2,5
J1190,Oil change,2,7
J1191,Transmission inspection,3,4
J1192,Coolant system service,1,3
J1193,Coolant system service,4,5
J1194,Alternator inspection,3,7
J1195,Tire replacement,2,4
J1196,Tire pressure sensor reset,1,5
J1197,ABS warning light diagnosis,2,6
J1198,Tire replacement,3,6
J1199,Transmission inspection,3,4
J1200,Brake inspection,2,5
J1201,Suspension noise diagnosis,1,8
J1202,Coolant system service,3,4
J1203,Coolant system service,3,5
J1204,Check engine light diagnosis,3,6
J1205,Spark plug replacement,3,6
J1206,Brake pad replacement,3,9
J1207,Oil change,1,5
J1208,Spark plug replacement,1,7
J1209,Tire replacement,2,6
J1210,Wheel alignment,2,5
J1211,Tire pressure sensor reset,3,2
J1212,Spark plug replacement,2,6
J1213,Transmission inspection,2,3
J1214,Spark plug replacement,3,7
J1215,Battery replacement,2,3
J1216,Brake pad replacement,3,1
J1217,Oil change,1,6
J1218,Tire pressure sensor reset,1,3
J1219,Battery replacement,1,3
J1220,Engine diagnostic scan,2,6
J1221,Wheel alignment,4,3
J1222,Tire pressure sensor reset,4,6
J1223,Battery replacement,4,2
J1224,Battery replacement,2,3
J1225,Spark plug replacement,4,5
J1226,Engine diagnostic scan,2,5
J1227,Check engine light diagnosis,3,5
J1228,Coolant system service,2,6
J1229,Battery replacement,3,4
J1230,Transmission inspection,2,3
J1231,Wheel alignment,2,4
J1232,Engine diagnostic scan,2,6
J1233,Tire replacement,1,7
J1234,Transmission inspection,3,5
J1235,Tire replacement,2,6
J1236,Coolant system service,3,5
J1237,Spark plug replacement,3,5
J1238,Check engine light diagnosis,1,5
J1239,Tire replacement,2,6
J1240,Suspension noise diagnosis,2,7
J1241,Alternator inspection,1,7
J1242,Oil change,3,3
J1243,Coolant system service,4,7
J1244,Suspension noise diagnosis,3,6
J1245,Tire pressure sensor reset,3,4
J1246,Tire pressure sensor reset,3,4
J1247,Battery replacement,2,3
J1248,Wheel alignment,3,4
J1249,Brake pad replacement,3,6
J1250,Battery replacement,2,5
J1251,Oil change,2,5
J1252,Battery replacement,4,5
J1253,Brake inspection,2,4
J1254,Wheel alignment,4,6
J1255,Suspension noise diagnosis,4,3
J1256,Coolant system service,3,7
J1257,Transmission inspection,3,4
J1258,Spark plug replacement,1,6
J1259,Transmission inspection,2,6
J1260,Spark plug replacement,2,4
J1261,Tire pressure sensor reset,4,1
J1262,Wheel alignment,3,5
J1263,Tire replacement,3,2
J1264,Brake inspection,2,6
J1265,Spark plug replacement,4,3
J1266,ABS warning light diagnosis,2,5
J1267,ABS warning light diagnosis,3,5
J1268,Coolant system service,2,7
J1269,Battery replacement,2,7
J1270,Check engine light diagnosis,3,6
J1271,Alternator inspection,2,6
J1272,ABS warning light diagnosis,3,5
J1273,Wheel alignment,2,6
J1274,ABS warning light diagnosis,2,3
J1275,Wheel alignment,2,6
J1276,Oil change,2,5
J1277,Battery replacement,3,3
J1278,Brake inspection,4,6
J1279,Brake pad replacement,4,5
J1280,Spark plug replacement,2,7
J1281,Brake pad replacement,4,4
J1282,Spark plug replacement,2,6
J1283,Check engine light diagnosis,1,4
J1284,Wheel alignment,1,6
J1285,Brake pad replacement,3,5
J1286,Oil change,1,5
J1287,Battery replacement,2,6
J1288,ABS warning light diagnosis,4,6
J1289,Engine diagnostic scan,1,3
J1290,ABS warning light diagnosis,3,3
J1291,Battery replacement,1,4
J1292,ABS warning light diagnosis,3,6
J1293,Wheel alignment,3,5
J1294,Wheel alignment,4,4
J1295,Brake pad replacement,4,8
J1296,Coolant system service,3,4
J1297,Brake pad replacement,3,4
J1298,Battery replacement,3,4
J1299,Tire replacement,1,4
J1300,Engine diagnostic scan,1,5
J1301,Oil change,3,8
J1302,Alternator inspection,4,5
J1303,Suspension noise diagnosis,4,5
J1304,Engine diagnostic scan,4,4
J1305,Wheel alignment,2,7
J1306,Brake pad replacement,3,5
J1307,Engine diagnostic scan,4,5
J1308,Engine diagnostic scan,3,4
J1309,Spark plug replacement,1,5
J1310,Battery replacement,4,7
J1311,Spark plug replacement,2,5
J1312,Engine diagnostic scan,3,6
J1313,Oil change,3,7
J1314,Check engine light diagnosis,4,6
J1315,Spark plug replacement,1,4
J1316,Battery replacement,3,2
J1317,Suspension noise diagnosis,2,5
J1318,Tire replacement,1,4
J1319,Battery replacement,3,5
J1320,Tire pressure sensor reset,3,6
J1321,Coolant system service,3,4
J1322,Wheel alignment,2,7
J1323,Alternator inspection,3,3
J1324,Tire pressure sensor reset,1,5
J1325,Transmission inspection,2,3
J1326,Brake pad replacement,4,6
J1327,Spark plug replacement,3,4
J1328,Brake pad replacement,2,5
J1329,ABS warning light diagnosis,1,2
J1330,ABS warning light diagnosis,2,5
J1331,Brake pad replacement,2,4
J1332,Transmission inspection,3,4
J1333,Wheel alignment,2,5
J1334,Spark plug replacement,2,5
J1335,Alternator inspection,3,4
J1336,Wheel alignment,2,4
J1337,Brake inspection,3,3
J1338,Spark plug replacement,2,5
J1339,Alternator inspection,3,7
J1340,Wheel alignment,3,6
J1341,Battery replacement,3,7
J1342,Engine diagnostic scan,2,8
J1343,Wheel alignment,4,5
J1344,Transmission inspection,2,6
J1345,Coolant system service,3,6
J1346,Transmission inspection,4,5
J1347,ABS warning light diagnosis,3,4
J1348,Tire replacement,2,7
J1349,Alternator inspection,3,3
J1350,Wheel alignment,4,2
J1351,Battery replacement,1,7
J1352,Wheel alignment,3,5
J1353,Check engine light diagnosis,4,4
J1354,Tire pressure sensor reset,2,6
J1355,Transmission inspection,4,7
J1356,Spark plug replacement,3,6
J1357,Check engine light diagnosis,2,5
J1358,Wheel alignment,3,7
J1359,Wheel alignment,2,6
J1360,Transmission inspection,4,4
J1361,Wheel alignment,2,4
J1362,Suspension noise diagnosis,3,7
J1363,ABS warning light diagnosis,4,6
J1364,Engine diagnostic scan,3,6
J1365,ABS warning light diagnosis,3,7
J1366,Wheel alignment,2,6
J1367,Brake inspection,2,6
J1368,Engine diagnostic scan,2,5
J1369,Tire pressure sensor reset,2,2
J1370,ABS warning light diagnosis,3,4
J1371,Coolant system service,2,6
J1372,Alternator inspection,3,6
J1373,Engine diagnostic scan,3,5
J1374,Tire pressure sensor reset,3,5
J1375,ABS warning light diagnosis,3,4
J1376,Brake pad replacement,3,5
J1377,Tire pressure sensor reset,2,5
J1378,Battery replacement,3,6
J1379,Transmission inspection,2,4
J1380,Oil change,3,5
J1381,Brake inspection,3,7
J1382,Alternator inspection,2,6
J1383,Tire pressure sensor reset,3,9
J1384,Brake inspection,2,6
J1385,Alternator inspection,1,7
J1386,Transmission inspection,2,5
J1387,Engine diagnostic scan,4,6
J1388,Oil change,3,5
J1389,Suspension noise diagnosis,4,3
J1390,Tire replacement,2,3
J1391,Spark plug replacement,2,4
J1392,Check engine light diagnosis,4,6
J1393,Tire replacement,3,5
J1394,Spark plug replacement,1,5
J1395,Engine diagnostic scan,3,5
J1396,Battery replacement,1,3
J1397,Wheel alignment,4,6
J1398,ABS warning light diagnosis,4,7
J1399,Battery replacement,1,7
J1400,Spark plug replacement,4,6
J1401,ABS warning light diagnosis,1,5
J1402,Oil change,1,7
J1403,Suspension noise diagnosis,2,9
J1404,Tire pressure sensor reset,3,4
J1405,Wheel alignment,3,6
J1406,Brake pad replacement,2,6
J1407,Alternator inspection,3,5
J1408,Spark plug replacement,3,5
J1409,Brake inspection,1,7
J1410,Spark plug replacement,3,7
J1411,Brake pad replacement,2,7
J1412,ABS warning light diagnosis,3,5
J1413,Tire replacement,1,5
J1414,Alternator inspection,2,2
J1415,Oil change,3,5
J1416,ABS warning light diagnosis,4,4
J1417,Wheel alignment,1,5
J1418,Check engine light diagnosis,3,7
J1419,Tire pressure sensor reset,3,3
J1420,Spark plug replacement,3,6
J1421,ABS warning light diagnosis,2,3
J1422,Brake pad replacement,2,8
J1423,Brake pad replacement,3,5
J1424,Check engine light diagnosis,2,2
J1425,Alternator inspection,1,4
J1426,Oil change,2,5
J1427,Tire replacement,2,5
J1428,Brake pad replacement,4,5
J1429,Tire pressure sensor reset,4,7
J1430,Oil change,2,5
J1431,Suspension noise diagnosis,3,6
J1432,Transmission inspection,3,4
J1433,Coolant system service,1,5
J1434,Tire pressure sensor reset,4,6
J1435,Battery replacement,4,5
J1436,Check engine light diagnosis,1,3
J1437,Wheel alignment,3,6
J1438,Check engine light diagnosis,3,3
J1439,ABS warning light diagnosis,2,7
J1440,Brake inspection,3,4
J1441,Spark plug replacement,2,6
J1442,Engine diagnostic scan,1,3
J1443,Battery replacement,4,4
J1444,Brake inspection,3,5
J1445,Engine diagnostic scan,2,6
J1446,ABS warning light diagnosis,4,7
J1447,Brake pad replacement,3,7
J1448,Wheel alignment,3,3
J1449,Check engine light diagnosis,3,5
J1450,Tire replacement,1,4
J1451,Battery replacement,3,6
J1452,Tire replacement,4,4
J1453,Brake inspection,2,3
J1454,Check engine light diagnosis,3,5
J1455,Oil change,2,1
J1456,Check engine light diagnosis,1,7
J1457,Oil change,1,8
J1458,Tire replacement,2,5
J1459,Transmission inspection,4,6
J1460,Suspension noise diagnosis,1,3
J1461,Transmission inspection,2,4
J1462,Tire replacement,3,6
J1463,Spark plug replacement,3,5
J1464,Tire replacement,3,6
J1465,Alternator inspection,4,5
J1466,Transmission inspection,3,4
J1467,Suspension noise diagnosis,4,4
J1468,Oil change,3,6
J1469,Brake pad replacement,3,6
J1470,Check engine light diagnosis,3,4
J1471,Oil change,2,5
J1472,ABS warning light diagnosis,1,4
J1473,Engine diagnostic scan,2,4
J1474,Check engine light diagnosis,3,6
J1475,Wheel alignment,2,4
J1476,Tire replacement,1,6
J1477,Transmission inspection,1,6
J1478,Battery replacement,1,7
J1479,Tire pressure sensor reset,1,4
J1480,Check engine light diagnosis,2,7
J1481,Brake pad replacement,3,4
J1482,Coolant system service,2,4
J1483,Alternator inspection,4,6
J1484,ABS warning light diagnosis,3,5
J1485,Tire replacement,3,6
J1486,Alternator inspection,4,6
J1487,Alternator inspection,3,4
J1488,Brake inspection,3,7
J1489,Check engine light diagnosis,2,6
J1490,ABS warning light diagnosis,3,4
J1491,Brake inspection,2,4
J1492,ABS warning light diagnosis,3,6
J1493,Brake inspection,1,4
J1494,ABS warning light diagnosis,1,8
J1495,Coolant system service,3,6
J1496,Engine diagnostic scan,3,5
J1497,Spark plug replacement,3,8
J1498,Battery replacement,4,6
J1499,Oil change,3,4
J1500,Oil change,2,4
J1501,Check engine light diagnosis,1,5
J1502,Tire replacement,4,6
J1503,Brake pad replacement,4,7
J1504,ABS warning light diagnosis,3,5
J1505,Transmission inspection,2,5
J1506,Battery replacement,4,5
J1507,Tire replacement,4,5
J1508,Battery replacement,2,5
J1509,Battery replacement,1,6
J1510,Suspension noise diagnosis,3,6
J1511,ABS warning light diagnosis,3,4
J1512,Oil change,3,6
J1513,Alternator inspection,4,7
J1514,Oil change,4,5
J1515,ABS warning light diagnosis,4,4
J1516,ABS warning light diagnosis,3,5
J1517,Battery replacement,1,3
J1518,Spark plug replacement,2,5
J1519,Suspension noise diagnosis,4,6
J1520,Spark plug replacement,1,4
J1521,Wheel alignment,4,6
J1522,ABS warning light diagnosis,2,2
J1523,Suspension noise diagnosis,2,9
J1524,Engine diagnostic scan,2,8
J1525,Battery replacement,2,5
J1526,Battery replacement,4,5
J1527,Tire pressure sensor reset,2,6
J1528,Transmission inspection,3,7
J1529,Tire replacement,2,6
J1530,Tire pressure sensor reset,2,4
J1531,Transmission inspection,3,5
J1532,Brake inspection,4,4
J1533,ABS warning light diagnosis,1,6
J1534,Brake pad replacement,3,4
J1535,Tire replacement,2,3
J1536,Wheel alignment,2,5
J1537,Battery replacement,2,4
J1538,Suspension noise diagnosis,3,3
J1539,Coolant system service,2,7
J1540,Spark plug replacement,3,4
J1541,Oil change,3,4
J1542,Wheel alignment,2,6
J1543,Tire replacement,3,7
J1544,Coolant system service,2,3
J1545,Spark plug replacement,2,6
J1546,Oil change,3,6
J1547,Wheel alignment,1,7
J1548,Brake pad replacement,2,6
J1549,Alternator inspection,2,5
J1550,Transmission inspection,3,5
J1551,Spark plug replacement,4,3
J1552,Oil change,3,5
J1553,Transmission inspection,2,3
J1554,Check engine light diagnosis,4,7
J1555,Suspension noise diagnosis,2,7
J1556,Alternator inspection,3,3
J1557,Brake inspection,3,4
J1558,Tire replacement,4,4
J1559,Spark plug replacement,1,6
J1560,Battery replacement,4,5
J1561,Spark plug replacement,2,6
J1562,Engine diagnostic scan,4,4
J1563,Wheel alignment,2,3
J1564,Alternator inspection,1,6
J1565,Oil change,1,7
J1566,Spark plug replacement,3,5
J1567,Engine diagnostic scan,3,7
J1568,Engine diagnostic scan,4,1
J1569,Tire pressure sensor reset,3,4
J1570,Wheel alignment,3,4
J1571,Battery replacement,2,2
J1572,Brake pad replacement,3,8
J1573,Coolant system service,2,3
J1574,Battery replacement,2,2
J1575,Tire pressure sensor reset,4,4
J1576,Transmission inspection,3,5
J1577,Coolant system service,2,5
J1578,Coolant system service,2,8
J1579,Alternator inspection,2,8
J1580,Wheel alignment,3,7
J1581,Tire pressure sensor reset,4,6
J1582,Transmission inspection,4,5
J1583,Tire pressure sensor reset,3,5
J1584,Suspension noise diagnosis,4,6
J1585,Wheel alignment,2,5
J1586,Oil change,4,6
J1587,ABS warning light diagnosis,4,7
J1588,Suspension noise diagnosis,4,6
J1589,Transmission inspection,3,5
J1590,Transmission inspection,3,4
J1591,Spark plug replacement,4,4
J1592,ABS warning light diagnosis,4,6
J1593,Battery replacement,3,5
J1594,Brake inspection,4,6
J1595,Engine diagnostic scan,3,6
J1596,Wheel alignment,3,5
J1597,Transmission inspection,2,7
J1598,Check engine light diagnosis,3,5
J1599,Brake inspection,2,6
J1600,Brake pad replacement,3,8
J1601,Tire replacement,3,6
J1602,Suspension noise diagnosis,3,5
J1603,Oil change,1,6
J1604,Tire replacement,3,3
J1605,Tire replacement,1,6
J1606,Brake pad replacement,2,5
J1607,Engine diagnostic scan,4,6
J1608,Spark plug replacement,2,5
J1609,Brake inspection,2,4
J1610,Transmission inspection,2,5
J1611,Tire pressure sensor reset,4,3
J1612,Engine diagnostic scan,1,4
J1613,Coolant system service,1,6
J1614,ABS warning light diagnosis,2,4
J1615,Brake inspection,3,6
J1616,Check engine light diagnosis,2,7
J1617,Coolant system service,4,6
J1618,Coolant system service,4,7
J1619,Oil change,2,4
J1620,Engine diagnostic scan,3,3
J1621,ABS warning light diagnosis,2,4
J1622,Tire replacement,3,4
J1623,Brake pad replacement,2,3
J1624,ABS warning light diagnosis,3,6
J1625,Wheel alignment,3,4
J1626,Tire replacement,2,4
J1627,Tire pressure sensor reset,1,4
J1628,Engine diagnostic scan,3,4
J1629,ABS warning light diagnosis,4,6
J1630,ABS warning light diagnosis,2,4
J1631,Battery replacement,3,2
J1632,Transmission inspection,2,6
J1633,Transmission inspection,3,3
J1634,Battery replacement,3,5
J1635,Oil change,2,4
J1636,Brake pad replacement,3,5
J1637,Check engine light diagnosis,3,4
J1638,Brake pad replacement,3,4
J1639,Wheel alignment,2,5
J1640,Oil change,3,6
J1641,ABS warning light diagnosis,3,2
J1642,Engine diagnostic scan,2,5
J1643,Transmission inspection,1,4
J1644,Wheel alignment,1,3
J1645,Oil change,2,8
J1646,Wheel alignment,1,4
J1647,Oil change,2,7
J1648,Suspension noise diagnosis,3,6
J1649,Spark plug replacement,4,5
J1650,Wheel alignment,4,6
J1651,Alternator inspection,3,2
J1652,Spark plug replacement,3,6
J1653,Oil change,2,5
J1654,Engine diagnostic scan,3,6
J1655,ABS warning light diagnosis,4,5
J1656,Coolant system service,3,6
J1657,Check engine light diagnosis,3,6
J1658,Engine diagnostic scan,2,2
J1659,Wheel alignment,4,6
J1660,Battery replacement,4,5
J1661,Tire pressure sensor reset,3,4
J1662,Spark plug replacement,2,5
J1663,Brake inspection,3,5
J1664,Spark plug replacement,2,5
J1665,Spark plug replacement,4,4
J1666,Tire pressure sensor reset,2,4
J1667,ABS warning light diagnosis,3,7
J1668,Coolant system service,3,4
J1669,Tire pressure sensor reset,1,3
J1670,Check engine light diagnosis,2,6
J1671,Alternator inspection,3,6
J1672,Brake pad replacement,2,6
J1673,ABS warning light diagnosis,3,5
J1674,Check engine light diagnosis,4,6
J1675,Tire replacement,3,5
J1676,Tire pressure sensor reset,4,6
J1677,Wheel alignment,2,4
J1678,Transmission inspection,3,5
J1679,Check engine light diagnosis,3,7
J1680,ABS warning light diagnosis,2,5
J1681,Alternator inspection,3,6
J1682,Brake pad replacement,2,4
J1683,ABS warning light diagnosis,4,6
J1684,Brake inspection,1,7
J1685,Alternator inspection,3,6
J1686,Coolant system service,4,6
J1687,Brake inspection,3,4
J1688,Tire pressure sensor reset,1,5
J1689,Oil change,2,7
J1690,Brake pad replacement,1,5
J1691,Brake pad replacement,3,7
J1692,Battery replacement,2,7
J1693,Battery replacement,2,4
J1694,Tire replacement,2,4
J1695,Spark plug replacement,2,5
J1696,ABS warning light diagnosis,4,6
J1697,Oil change,2,6
J1698,Brake inspection,3,6
J1699,Battery replacement,2,4
J1700,Engine diagnostic scan,3,4
J1701,Oil change,1,7
J1702,Alternator inspection,3,3
J1703,Battery replacement,2,6
J1704,Tire replacement,3,5
J1705,Suspension noise diagnosis,1,8
J1706,Oil change,3,3
J1707,Check engine light diagnosis,4,3
J1708,Oil change,2,4
J1709,Tire pressure sensor reset,2,4
