# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=8, std=1.5)
job_id,repair_type,repair_time_hours,priority,scheduled
J830,Suspension noise diagnosis,2,9,
J831,Alternator inspection,2,9,
J832,Spark plug replacement,3,9,
J833,Spark plug replacement,3,10,
J834,Brake pad replacement,2,8,
J835,Transmission inspection,1,10,
J836,Tire replacement,2,9,
J837,Coolant system service,1,6,
J838,Transmission inspection,2,7,
J839,Suspension noise diagnosis,3,6,
J840,Brake pad replacement,3,6,
J841,Engine diagnostic scan,3,4,
J842,Brake inspection,3,8,
J843,Tire replacement,4,6,
J844,Battery replacement,2,4,
J845,Coolant system service,3,8,
J846,Suspension noise diagnosis,3,6,
J847,Oil change,3,7,
J848,Wheel alignment,3,8,
J849,Battery replacement,2,7,
J850,Wheel alignment,2,6,
J851,Coolant system service,3,7,
J852,Wheel alignment,3,9,
J853,Brake inspection,3,10,
J854,Tire replacement,3,9,
J855,Coolant system service,1,8,
J856,Alternator inspection,1,8,
J857,Wheel alignment,2,7,
J858,ABS warning light diagnosis,3,9,
J859,Oil change,2,10,
J860,Transmission inspection,3,6,
J861,Coolant system service,2,9,
J862,Oil change,3,7,
J863,Alternator inspection,3,9,
J864,Alternator inspection,2,5,
J865,Tire pressure sensor reset,2,6,
J866,Check engine light diagnosis,3,7,
J867,Battery replacement,2,10,
J868,ABS warning light diagnosis,2,7,
J869,Check engine light diagnosis,2,9,
J870,Tire pressure sensor reset,2,5,
J871,Alternator inspection,1,8,
J872,Alternator inspection,1,10,
J873,Check engine light diagnosis,4,8,
J874,Check engine light diagnosis,2,10,
J875,Tire pressure sensor reset,2,8,
J876,Battery replacement,1,8,
J877,Coolant system service,3,7,
J878,Suspension noise diagnosis,3,10,
J879,Transmission inspection,4,9,
J880,ABS warning light diagnosis,2,7,
J881,Spark plug replacement,4,6,
J882,Spark plug replacement,3,10,
J883,Coolant system service,2,9,
J884,ABS warning light diagnosis,2,9,
J885,Tire pressure sensor reset,1,6,
J886,ABS warning light diagnosis,2,9,
J887,Check engine light diagnosis,1,8,
J888,Brake inspection,1,7,
J889,Tire replacement,1,7,
J890,Suspension noise diagnosis,4,6,
J891,Brake inspection,2,8,
J892,Tire replacement,3,10,
J893,Engine diagnostic scan,2,10,
J894,Engine diagnostic scan,1,5,
J895,Tire pressure sensor reset,3,7,
J896,Tire pressure sensor reset,3,10,
J897,Brake pad replacement,2,9,
J898,Oil change,4,10,
J899,Alternator inspection,1,9,
J900,ABS warning light diagnosis,2,8,
J901,ABS warning light diagnosis,4,9,
J902,Coolant system service,2,8,
J903,Spark plug replacement,2,7,
J904,Alternator inspection,2,8,
J905,Battery replacement,3,7,
J906,Coolant system service,4,10,
J907,Battery replacement,3,10,
J908,Brake pad replacement,2,9,
J909,Tire replacement,4,7,
J910,Check engine light diagnosis,3,8,
J911,Alternator inspection,4,10,
J912,Check engine light diagnosis,3,8,
J913,Brake inspection,2,8,
J914,Brake inspection,2,10,
J915,Tire pressure sensor reset,2,8,
J916,ABS warning light diagnosis,2,9,
J917,ABS warning light diagnosis,2,5,
J918,Wheel alignment,2,10,
J919,Engine diagnostic scan,1,7,
J920,Alternator inspection,2,8,
J921,Wheel alignment,4,7,
J922,Check engine light diagnosis,1,6,
J923,Spark plug replacement,2,10,
J924,Suspension noise diagnosis,3,7,
J925,ABS warning light diagnosis,2,9,
J926,Oil change,1,5,
J927,Tire pressure sensor reset,2,8,
J928,Brake inspection,1,10,
J929,Transmission inspection,2,10,
J930,Transmission inspection,3,7,
J931,Coolant system service,3,10,
J932,Wheel alignment,2,7,
J933,Battery replacement,2,8,
J934,Tire pressure sensor reset,3,7,
J935,Tire pressure sensor reset,2,6,
J936,Brake inspection,1,9,
J937,Wheel alignment,2,10,
J938,Oil change,2,7,
J939,Transmission inspection,3,9,
J940,ABS warning light diagnosis,3,5,
J941,Wheel alignment,2,7,
J942,Tire pressure sensor reset,4,9,
J943,Coolant system service,4,9,
J944,ABS warning light diagnosis,1,10,
J945,Brake inspection,2,8,
J946,ABS warning light diagnosis,2,7,
J947,Engine diagnostic scan,4,8,
J948,Spark plug replacement,2,7,
J949,Transmission inspection,3,3,
J950,Alternator inspection,2,8,
J951,Oil change,3,10,
J952,Tire pressure sensor reset,2,7,
J953,Transmission inspection,2,8,
J954,Alternator inspection,2,8,
J955,Alternator inspection,2,6,
J956,Spark plug replacement,3,8,
J957,Transmission inspection,2,8,
J958,Tire replacement,1,7,
J959,Suspension noise diagnosis,1,9,
J960,ABS warning light diagnosis,3,8,
J961,Transmission inspection,2,10,
J962,Alternator inspection,2,8,
J963,Tire replacement,3,6,
J964,Tire replacement,3,10,
J965,Engine diagnostic scan,4,10,
J966,Coolant system service,2,10,
J967,Tire pressure sensor reset,2,7,
J968,Engine diagnostic scan,3,9,
J969,Spark plug replacement,1,7,
J970,Tire pressure sensor reset,1,7,
J971,Tire replacement,2,9,
J972,Brake inspection,2,7,
J973,Transmission inspection,2,9,
J974,Brake pad replacement,2,10,
J975,Suspension noise diagnosis,3,7,
J976,Transmission inspection,3,7,
J977,Tire replacement,1,10,
J978,Brake inspection,2,6,
J979,Suspension noise diagnosis,2,7,
J980,Tire replacement,2,8,
J981,ABS warning light diagnosis,2,7,
J982,Spark plug replacement,3,10,
J983,Suspension noise diagnosis,2,6,
J984,Coolant system service,1,7,
J985,Wheel alignment,2,7,
J986,Coolant system service,2,7,
J987,ABS warning light diagnosis,2,7,
J988,Transmission inspection,2,10,
J989,Transmission inspection,3,8,
J990,Check engine light diagnosis,1,8,
J991,Engine diagnostic scan,3,8,
J992,Tire pressure sensor reset,1,6,
J993,Battery replacement,2,5,
J994,Check engine light diagnosis,2,7,
J995,Tire pressure sensor reset,3,7,
J996,Alternator inspection,3,7,
J997,Alternator inspection,2,8,
J998,Engine diagnostic scan,1,7,
J999,Tire replacement,2,7,
J1000,Brake pad replacement,2,9,
J1001,Spark plug replacement,4,8,
J1002,Oil change,4,10,
J1003,Brake pad replacement,4,6,
J1004,Suspension noise diagnosis,3,6,
J1005,Check engine light diagnosis,1,8,
J1006,Tire pressure sensor reset,3,10,
J1007,Suspension noise diagnosis,2,7,
J1008,Wheel alignment,2,7,
J1009,Brake inspection,2,8,
J1010,Engine diagnostic scan,2,6,
J1011,Oil change,3,5,
J1012,Coolant system service,3,8,
J1013,Coolant system service,3,5,
J1014,Oil change,4,7,
J1015,Engine diagnostic scan,2,8,
J1016,Spark plug replacement,2,6,
J1017,Engine diagnostic scan,3,10,
J1018,Brake inspection,3,6,
J1019,Wheel alignment,3,8,
J1020,ABS warning light diagnosis,3,10,
J1021,Brake inspection,3,9,
J1022,Wheel alignment,2,7,
J1023,Tire replacement,3,7,
J1024,Oil change,3,9,
J1025,Suspension noise diagnosis,2,10,
J1026,ABS warning light diagnosis,4,7,
J1027,Engine diagnostic scan,3,7,
J1028,Suspension noise diagnosis,2,9,
J1029,Brake pad replacement,4,7,
J1030,Transmission inspection,3,8,
J1031,Coolant system service,1,10,
J1032,Transmission inspection,3,9,
J1033,Transmission inspection,2,9,
J1034,Tire replacement,2,6,
J1035,Engine diagnostic scan,3,9,
J1036,Tire replacement,4,6,
J1037,Engine diagnostic scan,4,10,
J1038,Suspension noise diagnosis,3,5,
J1039,Tire replacement,2,7,
J1040,Alternator inspection,3,8,
J1041,Suspension noise diagnosis,1,7,
J1042,Suspension noise diagnosis,4,8,
J1043,Alternator inspection,2,9,
J1044,Coolant system service,3,10,
J1045,Oil change,1,7,
J1046,ABS warning light diagnosis,1,7,
J1047,ABS warning light diagnosis,2,10,
J1048,Check engine light diagnosis,2,6,
J1049,Brake inspection,2,7,
J1050,Alternator inspection,2,9,
J1051,Alternator inspection,4,8,
J1052,Transmission inspection,1,8,
J1053,Transmission inspection,3,7,
J1054,Tire replacement,4,8,
J1055,Transmission inspection,4,10,
J1056,ABS warning light diagnosis,2,10,
J1057,Spark plug replacement,3,9,
J1058,Alternator inspection,2,10,
J1059,Coolant system service,1,8,
J1060,Brake inspection,3,9,
J1061,Coolant system service,3,8,
J1062,Coolant system service,3,6,
J1063,Brake pad replacement,1,9,
J1064,Engine diagnostic scan,4,10,
J1065,Battery replacement,3,7,
J1066,Brake inspection,2,8,
J1067,Oil change,2,10,
J1068,Brake inspection,2,8,
J1069,Engine diagnostic scan,2,7,
J1070,ABS warning light diagnosis,3,9,
J1071,Tire pressure sensor reset,2,10,
J1072,Transmission inspection,4,9,
J1073,Brake pad replacement,3,6,
J1074,Alternator inspection,2,9,
J1075,Check engine light diagnosis,3,8,
J1076,Oil change,2,7,
J1077,ABS warning light diagnosis,3,6,
J1078,Brake pad replacement,1,7,
J1079,Engine diagnostic scan,1,7,
J1080,Transmission inspection,3,9,
J1081,Tire pressure sensor reset,2,6,
J1082,Suspension noise diagnosis,3,8,
J1083,Tire pressure sensor reset,1,8,
J1084,Engine diagnostic scan,4,4,
J1085,Spark plug replacement,1,8,
J1086,Engine diagnostic scan,2,8,
J1087,Oil change,2,9,
J1088,Check engine light diagnosis,4,7,
J1089,Engine diagnostic scan,4,9,
J1090,Wheel alignment,1,7,
J1091,Coolant system service,2,7,
J1092,Tire replacement,3,9,
J1093,Alternator inspection,1,8,
J1094,Alternator inspection,1,9,
J1095,Oil change,3,9,
J1096,Alternator inspection,3,7,
J1097,ABS warning light diagnosis,3,7,
J1098,Tire pressure sensor reset,4,9,
J1099,Wheel alignment,2,10,
J1100,Engine diagnostic scan,2,6,
J1101,Brake inspection,2,8,
J1102,Battery replacement,3,8,
J1103,ABS warning light diagnosis,2,9,
J1104,Transmission inspection,1,8,
J1105,Alternator inspection,3,10,
J1106,ABS warning light diagnosis,2,8,
J1107,Wheel alignment,3,10,
J1108,Oil change,1,8,
J1109,Battery replacement,4,8,
J1110,Oil change,3,10,
J1111,Transmission inspection,3,9,
J1112,ABS warning light diagnosis,1,8,
J1113,Brake pad replacement,2,7,
J1114,Transmission inspection,3,7,
J1115,Tire replacement,3,5,
J1116,Spark plug replacement,1,7,
J1117,Tire replacement,3,9,
J1118,Engine diagnostic scan,3,9,
J1119,Engine diagnostic scan,2,7,
J1120,Spark plug replacement,3,6,
J1121,Wheel alignment,3,8,
J1122,Brake pad replacement,3,5,
J1123,Coolant system service,2,8,
J1124,Engine diagnostic scan,1,8,
J1125,Spark plug replacement,3,7,
J1126,Spark plug replacement,4,8,
J1127,Spark plug replacement,3,8,
J1128,Brake pad replacement,1,6,
J1129,Tire pressure sensor reset,3,7,
J1130,Tire replacement,2,7,
J1131,Tire replacement,4,10,
J1132,Brake pad replacement,2,8,
J1133,Coolant system service,1,7,
J1134,Battery replacement,2,10,
J1135,Battery replacement,3,10,
J1136,Tire pressure sensor reset,4,7,
J1137,ABS warning light diagnosis,1,10,
J1138,Brake pad replacement,2,8,
J1139,Battery replacement,2,7,
J1140,Tire pressure sensor reset,3,10,
J1141,ABS warning light diagnosis,4,8,
J1142,Tire pressure sensor reset,2,9,
J1143,Tire pressure sensor reset,2,8,
J1144,Coolant system service,3,8,
J1145,Tire pressure sensor reset,2,8,
J1146,Engine diagnostic scan,1,10,
J1147,Tire replacement,1,9,
J1148,Check engine light diagnosis,2,10,
J1149,Coolant system service,1,10,
J1150,Suspension noise diagnosis,2,9,
J1151,Suspension noise diagnosis,4,8,
J1152,Wheel alignment,2,10,
J1153,Battery replacement,2,8,
J1154,Suspension noise diagnosis,4,8,
J1155,Wheel alignment,2,4,
J1156,ABS warning light diagnosis,4,7,
J1157,Check engine light diagnosis,3,7,
J1158,Transmission inspection,2,9,
J1159,Brake pad replacement,3,8,
J1160,Coolant system service,3,10,
J1161,ABS warning light diagnosis,4,8,
J1162,Engine diagnostic scan,3,8,
J1163,Engine diagnostic scan,1,8,
J1164,Transmission inspection,2,8,
J1165,Spark plug replacement,1,8,
J1166,Brake pad replacement,2,9,
J1167,Oil change,2,6,
J1168,Oil change,2,10,
J1169,Battery replacement,2,9,
J1170,ABS warning light diagnosis,3,6,
J1171,Wheel alignment,2,5,
J1172,Spark plug replacement,1,9,
J1173,Suspension noise diagnosis,3,6,
J1174,Transmission inspection,3,9,
J1175,Brake pad replacement,3,10,
J1176,ABS warning light diagnosis,2,5,
J1177,Oil change,3,8,
J1178,Brake inspection,4,7,
J1179,Engine diagnostic scan,2,9,
J1180,Suspension noise diagnosis,3,7,
J1181,Spark plug replacement,3,10,
J1182,Alternator inspection,1,7,
J1183,Battery replacement,2,10,
J1184,Transmission inspection,3,10,
J1185,Tire replacement,3,8,
J1186,Spark plug replacement,1,7,
J1187,Suspension noise diagnosis,3,7,
J1188,Transmission inspection,1,7,
J1189,Engine diagnostic scan,4,8,
J1190,Engine diagnostic scan,2,7,
J1191,Wheel alignment,3,7,
J1192,Brake pad replacement,1,9,
J1193,Engine diagnostic scan,2,8,
J1194,Transmission inspection,4,9,
J1195,Battery replacement,3,9,
J1196,Brake pad replacement,3,7,
J1197,Alternator inspection,4,8,
J1198,Battery replacement,1,8,
J1199,Engine diagnostic scan,1,10,
J1200,ABS warning light diagnosis,3,8,
J1201,Spark plug replacement,2,8,
J1202,ABS warning light diagnosis,4,6,
J1203,Check engine light diagnosis,2,9,
J1204,ABS warning light diagnosis,1,8,
J1205,Tire replacement,3,9,
J1206,Battery replacement,2,7,
J1207,Oil change,3,8,
J1208,Tire replacement,1,10,
J1209,Alternator inspection,4,7,
J1210,ABS warning light diagnosis,3,10,
J1211,Suspension noise diagnosis,2,5,
J1212,Spark plug replacement,3,5,
J1213,Oil change,1,5,
J1214,Spark plug replacement,2,10,
J1215,Wheel alignment,1,6,
J1216,Tire pressure sensor reset,2,10,
J1217,Wheel alignment,3,6,
J1218,Check engine light diagnosis,2,6,
J1219,Wheel alignment,1,6,
J1220,Battery replacement,3,9,
J1221,Brake pad replacement,3,10,
J1222,Engine diagnostic scan,3,8,
J1223,Alternator inspection,2,10,
J1224,Engine diagnostic scan,2,7,
J1225,Brake pad replacement,3,10,
J1226,Tire pressure sensor reset,2,8,
J1227,Alternator inspection,2,6,
J1228,Wheel alignment,1,6,
J1229,Suspension noise diagnosis,4,10,
J1230,Suspension noise diagnosis,4,6,
J1231,Battery replacement,3,7,
J1232,Wheel alignment,1,9,
J1233,Suspension noise diagnosis,1,10,
J1234,Engine diagnostic scan,3,9,
J1235,Battery replacement,4,7,
J1236,Check engine light diagnosis,2,10,
J1237,Battery replacement,3,9,
J1238,Coolant system service,2,9,
J1239,Brake inspection,2,9,
J1240,Tire replacement,2,8,
J1241,Coolant system service,1,10,
J1242,Brake inspection,4,6,
J1243,Spark plug replacement,2,8,
J1244,Check engine light diagnosis,2,9,
J1245,Check engine light diagnosis,1,5,
J1246,Alternator inspection,3,6,
J1247,Check engine light diagnosis,3,9,
J1248,Brake pad replacement,3,8,
J1249,Oil change,1,8,
J1250,Tire replacement,2,8,
J1251,Wheel alignment,3,5,
J1252,ABS warning light diagnosis,3,8,
J1253,Alternator inspection,2,8,
J1254,Check engine light diagnosis,3,7,
J1255,Tire replacement,3,7,
J1256,Wheel alignment,4,9,
J1257,Wheel alignment,2,7,
J1258,Tire replacement,1,6,
J1259,Engine diagnostic scan,2,6,
J1260,Tire pressure sensor reset,3,7,
J1261,Oil change,4,6,
J1262,Brake inspection,3,10,
J1263,Coolant system service,1,10,
J1264,Brake inspection,2,7,
J1265,Battery replacement,2,6,
J1266,Brake inspection,1,9,
J1267,Alternator inspection,3,6,
J1268,Engine diagnostic scan,1,10,
J1269,Check engine light diagnosis,1,6,
J1270,Suspension noise diagnosis,1,8,
J1271,Transmission inspection,3,7,
J1272,Brake pad replacement,1,6,
J1273,Tire pressure sensor reset,3,10,
J1274,Wheel alignment,3,5,
J1275,Suspension noise diagnosis,2,7,
J1276,Suspension noise diagnosis,4,9,
J1277,Suspension noise diagnosis,4,9,
J1278,Transmission inspection,1,10,
J1279,Transmission inspection,4,7,
J1280,Check engine light diagnosis,4,10,
J1281,Check engine light diagnosis,1,10,
J1282,ABS warning light diagnosis,2,8,
J1283,Tire replacement,3,9,
J1284,Transmission inspection,1,10,
J1285,Oil change,2,7,
J1286,Wheel alignment,3,6,
J1287,Tire pressure sensor reset,1,7,
J1288,Check engine light diagnosis,4,8,
J1289,Brake inspection,2,9,
J1290,Transmission inspection,3,6,
J1291,Wheel alignment,2,7,
J1292,Engine diagnostic scan,2,10,
J1293,Wheel alignment,3,9,
J1294,Wheel alignment,3,6,
J1295,Oil change,4,9,
J1296,ABS warning light diagnosis,2,9,
J1297,ABS warning light diagnosis,3,9,
J1298,Spark plug replacement,3,8,
J1299,Engine diagnostic scan,2,10,
J1300,Tire replacement,3,5,
J1301,Brake pad replacement,3,10,
J1302,Spark plug replacement,2,9,
J1303,Tire pressure sensor reset,2,10,
J1304,ABS warning light diagnosis,2,8,
J1305,Tire pressure sensor reset,3,7,
J1306,Wheel alignment,3,7,
J1307,Oil change,2,9,
J1308,Check engine light diagnosis,3,5,
J1309,Tire replacement,2,9,
J1310,Tire pressure sensor reset,3,9,
J1311,Brake pad replacement,1,8,
J1312,Brake inspection,1,10,
J1313,Transmission inspection,1,8,
J1314,ABS warning light diagnosis,1,9,
J1315,Tire pressure sensor reset,1,7,
J1316,Transmission inspection,3,8,
J1317,Battery replacement,2,5,
J1318,Coolant system service,3,8,
J1319,Battery replacement,2,8,
J1320,Transmission inspection,3,9,
J1321,Brake inspection,2,9,
J1322,Brake inspection,3,8,
J1323,Brake pad replacement,1,8,
J1324,Coolant system service,2,7,
J1325,Brake pad replacement,3,7,
J1326,Tire pressure sensor reset,3,10,
J1327,Check engine light diagnosis,4,8,
J1328,Oil change,2,9,
J1329,Brake pad replacement,2,6,
J1330,Brake inspection,3,9,
J1331,Tire pressure sensor reset,2,6,
J1332,Tire replacement,4,7,
J1333,Oil change,2,10,
J1334,Alternator inspection,2,10,
J1335,Coolant system service,1,8,
J1336,Tire pressure sensor reset,4,4,
J1337,Transmission inspection,3,10,
J1338,ABS warning light diagnosis,4,7,
J1339,Oil change,2,9,
J1340,Tire replacement,1,7,
J1341,Wheel alignment,1,8,
J1342,Oil change,2,8,
J1343,Check engine light diagnosis,1,8,
J1344,Alternator inspection,4,9,
J1345,Alternator inspection,4,9,
J1346,Brake pad replacement,2,9,
J1347,Engine diagnostic scan,4,8,
J1348,Battery replacement,3,10,
J1349,Tire replacement,4,7,
J1350,Oil change,3,8,
J1351,Brake pad replacement,1,10,
J1352,Tire replacement,1,9,
J1353,Tire pressure sensor reset,3,9,
J1354,Battery replacement,2,9,
J1355,Engine diagnostic scan,2,7,
J1356,Brake pad replacement,3,9,
J1357,Transmission inspection,1,7,
J1358,Oil change,3,9,
J1359,Transmission inspection,1,10,
J1360,Spark plug replacement,2,8,
J1361,Brake inspection,2,7,
J1362,Tire pressure sensor reset,3,5,
J1363,Coolant system service,3,9,
J1364,Engine diagnostic scan,3,7,
J1365,Brake inspection,4,7,
J1366,Oil change,2,9,
J1367,Wheel alignment,1,8,
J1368,Brake pad replacement,3,8,
J1369,Spark plug replacement,2,8,
J1370,Transmission inspection,1,6,
J1371,Oil change,3,8,
J1372,Oil change,2,4,
J1373,Engine diagnostic scan,3,9,
J1374,Suspension noise diagnosis,3,5,
J1375,Suspension noise diagnosis,1,10,
J1376,Tire pressure sensor reset,2,8,
J1377,Suspension noise diagnosis,3,9,
J1378,Wheel alignment,2,7,
J1379,Brake inspection,2,7,
J1380,Coolant system service,3,8,
J1381,Check engine light diagnosis,2,10,
J1382,Wheel alignment,3,9,
J1383,Brake pad replacement,1,7,
J1384,Tire pressure sensor reset,3,10,
J1385,Brake pad replacement,3,9,
J1386,Transmission inspection,1,9,
J1387,Oil change,3,8,
J1388,Alternator inspection,2,8,
J1389,Alternator inspection,3,8,
J1390,Tire pressure sensor reset,2,8,
J1391,Coolant system service,3,10,
J1392,Battery replacement,3,7,
J1393,Brake inspection,3,8,
J1394,Check engine light diagnosis,3,6,
J1395,Brake pad replacement,4,8,
J1396,Tire pressure sensor reset,4,8,
J1397,Transmission inspection,1,10,
J1398,Oil change,2,5,
J1399,Oil change,4,10,
J1400,Wheel alignment,1,9,
J1401,Transmission inspection,3,6,
J1402,Battery replacement,4,7,
J1403,Brake inspection,2,7,
J1404,Suspension noise diagnosis,1,6,
J1405,Spark plug replacement,3,9,
J1406,Spark plug replacement,3,8,
J1407,Suspension noise diagnosis,2,9,
J1408,Brake inspection,2,9,
J1409,Brake pad replacement,4,10,
J1410,Brake inspection,4,7,
J1411,Check engine light diagnosis,1,8,
J1412,ABS warning light diagnosis,1,6,
J1413,ABS warning light diagnosis,2,7,
J1414,ABS warning light diagnosis,3,7,
J1415,Coolant system service,1,10,
J1416,Oil change,1,5,
J1417,Coolant system service,1,5,
J1418,Coolant system service,3,9,
J1419,Battery replacement,3,6,
J1420,Alternator inspection,4,7,
J1421,Spark plug replacement,1,9,
J1422,Transmission inspection,2,7,
J1423,Tire pressure sensor reset,2,9,
J1424,Spark plug replacement,2,10,
J1425,ABS warning light diagnosis,4,9,
J1426,Check engine light diagnosis,3,7,
J1427,ABS warning light diagnosis,2,9,
J1428,Tire pressure sensor reset,3,8,
J1429,Brake pad replacement,2,9,
J1430,Oil change,2,4,
J1431,Tire pressure sensor reset,2,10,
J1432,Coolant system service,3,8,
J1433,Alternator inspection,1,7,
J1434,Wheel alignment,3,9,
J1435,Brake inspection,2,8,
J1436,Tire pressure sensor reset,4,7,
J1437,Coolant system service,4,7,
J1438,Oil change,4,10,
J1439,Brake inspection,2,7,
J1440,Tire pressure sensor reset,3,8,
J1441,Alternator inspection,3,7,
J1442,ABS warning light diagnosis,3,8,
J1443,Spark plug replacement,3,8,
J1444,Wheel alignment,2,10,
J1445,Suspension noise diagnosis,3,8,
J1446,Alternator inspection,1,8,
J1447,Tire pressure sensor reset,3,8,
J1448,Tire pressure sensor reset,3,10,
J1449,Coolant system service,2,10,
J1450,Brake inspection,2,8,
J1451,Suspension noise diagnosis,3,10,
J1452,Transmission inspection,3,6,
J1453,Tire pressure sensor reset,2,9,
J1454,Tire pressure sensor reset,3,8,
J1455,Coolant system service,2,10,
J1456,Tire replacement,4,6,
J1457,Brake pad replacement,2,9,
J1458,Engine diagnostic scan,2,6,
J1459,Spark plug replacement,4,9,
J1460,ABS warning light diagnosis,2,9,
J1461,Brake pad replacement,3,9,
J1462,Oil change,3,9,
J1463,Engine diagnostic scan,2,10,
J1464,Wheel alignment,1,6,
J1465,Brake pad replacement,2,7,
J1466,Transmission inspection,2,9,
J1467,Tire pressure sensor reset,2,9,
J1468,Wheel alignment,4,8,
J1469,Coolant system service,3,7,
J1470,Alternator inspection,4,8,
J1471,ABS warning light diagnosis,4,10,
J1472,Suspension noise diagnosis,2,7,
J1473,Brake pad replacement,1,7,
J1474,Spark plug replacement,2,7,
J1475,Coolant system service,1,7,
J1476,Brake pad replacement,1,9,
J1477,Battery replacement,2,8,
J1478,Brake pad replacement,2,7,
J1479,Transmission inspection,3,10,
J1480,Spark plug replacement,1,9,
J1481,Spark plug replacement,2,8,
J1482,Transmission inspection,3,8,
J1483,Oil change,2,10,
J1484,Brake pad replacement,2,10,
J1485,ABS warning light diagnosis,4,7,
J1486,Transmission inspection,3,8,
J1487,Transmission inspection,1,9,
J1488,Check engine light diagnosis,2,8,
J1489,Wheel alignment,2,9,
J1490,Tire pressure sensor reset,3,7,
J1491,Battery replacement,3,8,
J1492,Oil change,3,9,
J1493,Engine diagnostic scan,1,10,
J1494,Battery replacement,3,9,
J1495,Wheel alignment,3,6,
J1496,ABS warning light diagnosis,1,6,
J1497,Battery replacement,4,6,
J1498,Brake inspection,2,8,
J1499,Coolant system service,2,7,
J1500,ABS warning light diagnosis,3,10,
J1501,Battery replacement,1,8,
J1502,Alternator inspection,1,7,
J1503,Tire replacement,3,7,
J1504,Transmission inspection,1,7,
J1505,Engine diagnostic scan,3,9,
J1506,Brake pad replacement,4,9,
J1507,Engine diagnostic scan,1,7,
J1508,Wheel alignment,1,9,
J1509,Wheel alignment,1,7,
J1510,Oil change,2,7,
J1511,Check engine light diagnosis,2,8,
J1512,Oil change,2,8,
J1513,Engine diagnostic scan,3,7,
J1514,Battery replacement,4,8,
J1515,Engine diagnostic scan,1,8,
J1516,ABS warning light diagnosis,2,7,
J1517,Wheel alignment,4,8,
J1518,Spark plug replacement,4,8,
J1519,Check engine light diagnosis,2,10,
J1520,Engine diagnostic scan,2,9,
J1521,Check engine light diagnosis,3,8,
J1522,Brake inspection,2,8,
J1523,Coolant system service,1,10,
J1524,Wheel alignment,4,6,
J1525,Transmission inspection,2,7,
J1526,Transmission inspection,2,8,
J1527,Suspension noise diagnosis,1,7,
J1528,Spark plug replacement,2,7,
J1529,Tire replacement,3,9,
J1530,Brake inspection,4,10,
J1531,Battery replacement,4,8,
J1532,Oil change,3,10,
J1533,Battery replacement,3,8,
J1534,Tire pressure sensor reset,2,7,
J1535,Spark plug replacement,4,7,
J1536,Check engine light diagnosis,1,8,
J1537,Brake inspection,3,8,
J1538,Transmission inspection,1,8,
J1539,Oil change,2,8,
J1540,ABS warning light diagnosis,3,9,
J1541,Engine diagnostic scan,1,7,
J1542,Wheel alignment,2,8,
J1543,Alternator inspection,1,8,
J1544,Wheel alignment,3,10,
J1545,Coolant system service,3,7,
J1546,Tire replacement,2,8,
J1547,Oil change,2,9,
J1548,Wheel alignment,4,10,
J1549,Spark plug replacement,2,9,
J1550,Transmission inspection,3,8,
J1551,Transmission inspection,3,7,
J1552,Tire pressure sensor reset,3,8,
J1553,Wheel alignment,3,6,
J1554,Battery replacement,3,9,
J1555,Check engine light diagnosis,4,6,
J1556,Battery replacement,2,7,
J1557,Transmission inspection,4,6,
J1558,Tire pressure sensor reset,2,10,
J1559,Alternator inspection,2,10,
J1560,Transmission inspection,2,9,
J1561,Tire replacement,3,10,
J1562,Alternator inspection,1,8,
J1563,Brake inspection,2,7,
J1564,Brake pad replacement,1,7,
J1565,ABS warning light diagnosis,2,9,
J1566,Transmission inspection,3,6,
J1567,Tire pressure sensor reset,2,8,
J1568,Spark plug replacement,2,10,
J1569,Brake pad replacement,2,8,
J1570,Brake pad replacement,2,7,
J1571,Coolant system service,3,7,
J1572,Spark plug replacement,3,8,
J1573,Tire replacement,4,9,
J1574,Check engine light diagnosis,4,9,
J1575,ABS warning light diagnosis,2,6,
J1576,Suspension noise diagnosis,3,4,
J1577,Brake pad replacement,4,7,
J1578,Wheel alignment,1,8,
J1579,Wheel alignment,2,7,
J1580,Suspension noise diagnosis,1,7,
J1581,ABS warning light diagnosis,3,8,
J1582,Engine diagnostic scan,3,9,
J1583,Check engine light diagnosis,3,9,
J1584,Alternator inspection,4,6,
J1585,Coolant system service,1,8,
J1586,Transmission inspection,1,8,
J1587,Transmission inspection,1,7,
J1588,Tire replacement,3,10,
J1589,Check engine light diagnosis,4,9,
J1590,Coolant system service,4,8,
J1591,Check engine light diagnosis,3,9,
J1592,Tire pressure sensor reset,4,8,
J1593,Engine diagnostic scan,2,4,
J1594,Wheel alignment,1,7,
J1595,Brake pad replacement,1,10,
J1596,Suspension noise diagnosis,4,7,
J1597,Brake inspection,3,8,
J1598,Oil change,1,5,
J1599,Brake pad replacement,2,7,
J1600,Brake pad replacement,3,8,
J1601,Tire replacement,4,8,
J1602,Check engine light diagnosis,3,10,
J1603,Transmission inspection,1,8,
J1604,Transmission inspection,4,6,
J1605,Spark plug replacement,3,9,
J1606,Battery replacement,3,7,
J1607,Brake inspection,4,9,
J1608,Oil change,1,8,
J1609,Oil change,2,10,
J1610,Tire replacement,2,8,
J1611,Alternator inspection,4,6,
J1612,Brake pad replacement,2,9,
J1613,ABS warning light diagnosis,3,9,
J1614,Engine diagnostic scan,2,8,
J1615,Coolant system service,2,8,
